Environment created
Processing GCA_002214365@Thermococcus_celer_Vu_13


Calculating de novo conservation...
Species GCA_000263735@Pyrococcus_sp_ST04: 787 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 767 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 797 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 788 matches
Species GCA_002214605@Thermococcus_chitonophagus: 809 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 824 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 814 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 995 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 995 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 729 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 731 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 737 matches
Species GCA_024707485@Thermococcus_sp_813A4: 739 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 729 matches
Species Thermococcus_29_3: 705 matches
Species Thermococcus_23_2: 716 matches
Species GCA_035621495@Thermococcus_sp_SY098: 756 matches
Species Thermococcus_AMTc30: 700 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 735 matches
Species Pyrococcus_sp_GE_23: 760 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 749 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 751 matches
Species Thermococcus_AMTc51: 707 matches
Species Thermococcus_31_3: 725 matches
Species Thermococcus_15_2: 740 matches
Species Thermococcus_AMTc85: 694 matches
Species Thermococcus_aggregans_DSM_12819: 731 matches
Species Pyrococcus_sp_EXT_15c: 772 matches
Species Palaeococcus_helgesoni_DSM_15127: 767 matches
Species Pyrococcus_endeavori_ES4: 783 matches
Species Pyrococcus_sp_IRI_42C: 767 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 788 matches
Species Pyrococcus_abyssi_GE2: 794 matches
Species Thermococcus_aegaeus_DSM_12767: 752 matches
Species Thermococcus_barophilus_DT4: 715 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 809 matches
Species Pyrococcus_32_1: 814 matches
Species Pyrococcus_31_3: 814 matches
Species Pyrococcus_EXT16: 811 matches
Species Pyrococcus_sp_32_4: 814 matches
Species Pyrococcus_sp_32_3: 813 matches
Species Thermococcus_alcaliphilus_DSM_10322: 775 matches
Species Thermococcus_AMTc11: 767 matches
Species Thermococcus_barophilus_423_3_23: 759 matches
Species Thermococcus_atlanticus_DSM_15226: 758 matches
Species Thermococcus_barophilus_CH1: 763 matches
Species Thermococcus_coalescens_TS1: 757 matches
Species Thermococcus_EXT11c: 698 matches
Species Thermococcus_E15P35: 705 matches
Species Thermococcus_fumicolans_ST557: 714 matches
Species Thermococcus_IRI_06c: 732 matches
Species Thermococcus_IRI15c: 747 matches
Species Thermococcus_profundus_DSM_9503: 720 matches
Species Thermococcus_sp_23_4: 715 matches
Species Thermococcus_prieuri_Col3: 730 matches
Species Thermococcus_sp_9_3: 708 matches
Species Thermococcus_sp_AMTc72: 721 matches
Species Thermococcus_sp_AMTc71: 722 matches
Species Thermococcus_sp_33_3: 714 matches
Species Thermococcus_sp_AMTc94: 703 matches
Species Thermococcus_sp_AMTc79: 712 matches
Species Thermococcus_marinus_DSM_15227: 736 matches
Species Thermococcus_sp_AMTc09: 720 matches
Species Thermococcus_sp_E10P11: 705 matches
Species Thermococcus_sp_AMTc102: 719 matches
Species Thermococcus_sp_26_2: 724 matches
Species Thermococcus_sp_E10P8: 707 matches
Species Thermococcus_sp_E15p33: 708 matches
Species Thermococcus_sp_EXT09c: 702 matches
Species Thermococcus_sp_CIR_03a: 750 matches
Species Thermococcus_sp_DS1: 755 matches
Species Thermococcus_sp_unknown: 700 matches
Species Thermococcus_sp_CIR_10a: 761 matches
Species Thermococcus_sp_IRI10c: 747 matches
Species Thermococcus_sp_IRI_05c: 751 matches
Species Thermococcus_sp_IRI24c: 744 matches
Species Thermococcus_sp_IRI14c: 750 matches
Species Thermococcus_sp_IRI27c2: 744 matches
Species Thermococcus_sp_IRI29c: 744 matches
Species Thermococcus_sp_IRI25c: 752 matches
Species Thermococcus_sp_IRI_33c: 756 matches
Species Thermococcus_waiotapuensis_WT1: 718 matches
Species Thermococcus_sp_TPV: 734 matches
Species Thermococcus_stetteri_DSM_5262: 764 matches

Frame -2...
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 401 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 1000 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 430 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 431 matches
Species GCA_002214525@Thermococcus_sp_P6: 368 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 426 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 402 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 394 matches
Species GCA_000151205@Thermococcus_sp_AM4: 403 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 409 matches
Species GCA_002197185@Thermococcus_sp_5_4: 400 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 474 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 416 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 417 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 479 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 405 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 412 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 425 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 440 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 418 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 397 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 506 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 526 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 389 matches
Species GCA_000221185@Thermococcus_sp_4557: 406 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 408 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 430 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 618 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 442 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 525 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 535 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 632 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 473 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 636 matches
Species GCA_002214605@Thermococcus_chitonophagus: 636 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 614 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 540 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 648 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 562 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 992 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 993 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 506 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 500 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 492 matches
Species GCA_024707485@Thermococcus_sp_813A4: 416 matches
Species Thermococcus_23_2: 398 matches
Species Thermococcus_29_3: 400 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 407 matches
Species GCA_035621495@Thermococcus_sp_SY098: 531 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 415 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 473 matches
Species Pyrococcus_sp_GE_23: 593 matches
Species Thermococcus_AMTc30: 389 matches
Species Thermococcus_15_2: 416 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 476 matches
Species Thermococcus_31_3: 413 matches
Species Pyrococcus_sp_EXT_15c: 601 matches
Species Thermococcus_AMTc51: 406 matches
Species Thermococcus_aggregans_DSM_12819: 489 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 635 matches
Species Palaeococcus_helgesoni_DSM_15127: 467 matches
Species Pyrococcus_endeavori_ES4: 635 matches
Species Pyrococcus_abyssi_GE2: 613 matches
Species Thermococcus_AMTc85: 388 matches
Species Pyrococcus_sp_IRI_42C: 596 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 528 matches
Species Pyrococcus_EXT16: 637 matches
Species Pyrococcus_31_3: 638 matches
Species Thermococcus_aegaeus_DSM_12767: 513 matches
Species Pyrococcus_sp_32_3: 633 matches
Species Pyrococcus_32_1: 637 matches
Species Thermococcus_barophilus_DT4: 514 matches
Species Pyrococcus_sp_32_4: 637 matches
Species Thermococcus_alcaliphilus_DSM_10322: 528 matches
Species Thermococcus_AMTc11: 438 matches
Species Thermococcus_barophilus_423_3_23: 523 matches
Species Thermococcus_atlanticus_DSM_15226: 466 matches
Species Thermococcus_barophilus_CH1: 528 matches
Species Thermococcus_coalescens_TS1: 446 matches
Species Thermococcus_E15P35: 398 matches
Species Thermococcus_EXT11c: 387 matches
Species Thermococcus_fumicolans_ST557: 402 matches
Species Thermococcus_IRI_06c: 402 matches
Species Thermococcus_IRI15c: 420 matches
Species Thermococcus_profundus_DSM_9503: 413 matches
Species Thermococcus_prieuri_Col3: 418 matches
Species Thermococcus_sp_23_4: 401 matches
Species Thermococcus_marinus_DSM_15227: 422 matches
Species Thermococcus_sp_9_3: 400 matches
Species Thermococcus_sp_26_2: 405 matches
Species Thermococcus_sp_33_3: 403 matches
Species Thermococcus_sp_AMTc71: 389 matches
Species Thermococcus_sp_AMTc72: 387 matches
Species Thermococcus_sp_AMTc09: 401 matches
Species Thermococcus_sp_AMTc102: 408 matches
Species Thermococcus_sp_E10P8: 393 matches
Species Thermococcus_sp_AMTc79: 405 matches
Species Thermococcus_sp_E10P11: 392 matches
Species Thermococcus_sp_AMTc94: 403 matches
Species Thermococcus_sp_EXT09c: 405 matches
Species Thermococcus_sp_E15p33: 400 matches
Species Thermococcus_sp_CIR_03a: 425 matches
Species Thermococcus_sp_DS1: 438 matches
Species Thermococcus_sp_unknown: 395 matches
Species Thermococcus_sp_IRI10c: 421 matches
Species Thermococcus_sp_CIR_10a: 534 matches
Species Thermococcus_sp_IRI_05c: 441 matches
Species Thermococcus_sp_IRI14c: 421 matches
Species Thermococcus_sp_IRI24c: 403 matches
Species Thermococcus_sp_IRI27c2: 408 matches
Species Thermococcus_sp_IRI25c: 419 matches
Species Thermococcus_sp_IRI29c: 408 matches
Species Thermococcus_sp_IRI_33c: 439 matches
Species Thermococcus_sp_TPV: 409 matches
Species Thermococcus_waiotapuensis_WT1: 439 matches
Species Thermococcus_stetteri_DSM_5262: 476 matches



Processing GCA_020386975@Thermococcus_bergensis_T7324


Calculating de novo conservation...
Extracted 2 de novo genes for the focal species GCA_020386975@Thermococcus_bergensis_T7324

Species GCA_000215995@Pyrococcus_yayanosii_CH1: 0 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 0 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 0 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 0 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 0 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 0 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 0 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 0 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 0 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 0 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 0 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 0 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 0 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 0 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 1 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 0 matches
Species GCA_002197185@Thermococcus_sp_5_4: 0 matches
Species GCA_002214525@Thermococcus_sp_P6: 0 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 0 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 0 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 0 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 0 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 0 matches
Species GCA_002214605@Thermococcus_chitonophagus: 0 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 0 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 0 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 0 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 0 matches
Species GCA_000151205@Thermococcus_sp_AM4: 0 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 0 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 0 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 0 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 0 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 0 matches
Species GCA_000221185@Thermococcus_sp_4557: 0 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 1 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 0 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 0 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 0 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 0 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 0 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 0 matches
Species GCA_024707485@Thermococcus_sp_813A4: 0 matches
Species GCA_035621495@Thermococcus_sp_SY098: 0 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 0 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 0 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 0 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 0 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 0 matches
Species Pyrococcus_sp_GE_23: 0 matches
Species Thermococcus_aegaeus_DSM_12767: 1 matches
Species Thermococcus_29_3: 0 matches
Species Thermococcus_AMTc51: 0 matches
Species Thermococcus_barophilus_423_3_23: 0 matches
Species Pyrococcus_EXT16: 0 matches
Species Pyrococcus_endeavori_ES4: 0 matches
Species Pyrococcus_sp_32_3: 0 matches
Species Thermococcus_AMTc85: 0 matches
Species Palaeococcus_helgesoni_DSM_15127: 0 matches
Species Thermococcus_barophilus_CH1: 0 matches
Species Thermococcus_E15P35: 0 matches
Species Thermococcus_atlanticus_DSM_15226: 0 matches
Species Thermococcus_31_3: 0 matches
Species Thermococcus_coalescens_TS1: 0 matches
Species Thermococcus_prieuri_Col3: 0 matches
Species Pyrococcus_32_1: 0 matches
Species Thermococcus_IRI_06c: 0 matches
Species Thermococcus_barophilus_DT4: 0 matches
Species Thermococcus_AMTc11: 0 matches
Species Thermococcus_AMTc30: 0 matches
Species Pyrococcus_sp_EXT_15c: 0 matches
Species Pyrococcus_sp_IRI_42C: 0 matches
Species Thermococcus_profundus_DSM_9503: 0 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 0 matches
Species Thermococcus_sp_26_2: 0 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 1 matches
Species Thermococcus_sp_23_4: 0 matches
Species Pyrococcus_31_3: 0 matches
Species Thermococcus_EXT11c: 0 matches
Species Thermococcus_15_2: 0 matches
Species Thermococcus_sp_33_3: 0 matches
Species Thermococcus_alcaliphilus_DSM_10322: 0 matches
Species Pyrococcus_sp_32_4: 0 matches
Species Thermococcus_23_2: 0 matches
Species Thermococcus_fumicolans_ST557: 0 matches
Species Thermococcus_marinus_DSM_15227: 0 matches
Species Thermococcus_sp_AMTc71: 0 matches
Species Thermococcus_aggregans_DSM_12819: 0 matches
Species Thermococcus_IRI15c: 0 matches
Species Thermococcus_sp_AMTc09: 0 matches
Species Thermococcus_sp_AMTc102: 0 matches
Species Thermococcus_sp_9_3: 0 matches
Species Thermococcus_sp_AMTc72: 0 matches
Species Thermococcus_sp_CIR_03a: 0 matches
Species Thermococcus_sp_AMTc94: 0 matches
Species Thermococcus_sp_AMTc79: 0 matches
Species Thermococcus_sp_E10P11: 0 matches
Species Thermococcus_sp_DS1: 0 matches
Species Thermococcus_sp_CIR_10a: 0 matches
Species Pyrococcus_abyssi_GE2: 0 matches
Species Thermococcus_sp_IRI24c: 0 matches
Species Thermococcus_sp_E15p33: 0 matches
Species Thermococcus_sp_IRI_05c: 0 matches
Species Thermococcus_sp_EXT09c: 0 matches
Species Thermococcus_sp_IRI_33c: 0 matches
Species Thermococcus_sp_IRI14c: 0 matches
Species Thermococcus_sp_IRI25c: 0 matches
Species Thermococcus_sp_IRI10c: 0 matches
Species Thermococcus_sp_IRI29c: 0 matches
Species Thermococcus_sp_TPV: 0 matches
Species Thermococcus_sp_unknown: 0 matches
Species Thermococcus_waiotapuensis_WT1: 0 matches
Species Thermococcus_stetteri_DSM_5262: 0 matches
Species Thermococcus_sp_E10P8: 0 matches
Species Thermococcus_sp_IRI27c2: 0 matches



Calculating CDS conservation...
Extracted 1000 CDSs for the focal species GCA_020386975@Thermococcus_bergensis_T7324

Species GCA_000151205@Thermococcus_sp_AM4: 716 matches
Species GCA_002214525@Thermococcus_sp_P6: 681 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 690 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 754 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 726 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 727 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 709 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 730 matches
Species GCA_002197185@Thermococcus_sp_5_4: 728 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 706 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 698 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 727 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 740 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 746 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 720 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 733 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 740 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 752 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 707 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 895 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 697 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 772 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 768 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 700 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 754 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 745 matches
Species GCA_000221185@Thermococcus_sp_4557: 746 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 791 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 751 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 740 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 735 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 917 matches
Species GCA_002214605@Thermococcus_chitonophagus: 701 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 730 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 739 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 708 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 709 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 708 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 793 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 751 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 793 matches
Species GCA_024707485@Thermococcus_sp_813A4: 751 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 690 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 910 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 734 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 809 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 701 matches
Species Pyrococcus_endeavori_ES4: 703 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 734 matches
Species Thermococcus_23_2: 727 matches
Species Palaeococcus_helgesoni_DSM_15127: 772 matches
Species Pyrococcus_sp_GE_23: 691 matches
Species Thermococcus_31_3: 737 matches
Species Pyrococcus_sp_EXT_15c: 707 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 744 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 735 matches
Species Thermococcus_15_2: 701 matches
Species GCA_035621495@Thermococcus_sp_SY098: 752 matches
Species Pyrococcus_sp_IRI_42C: 688 matches
Species Thermococcus_29_3: 722 matches
Species Pyrococcus_EXT16: 712 matches
Species Thermococcus_AMTc51: 711 matches
Species Thermococcus_alcaliphilus_DSM_10322: 835 matches
Species Pyrococcus_abyssi_GE2: 699 matches
Species Thermococcus_aggregans_DSM_12819: 809 matches
Species Pyrococcus_31_3: 714 matches
Species Pyrococcus_sp_32_3: 714 matches
Species Thermococcus_AMTc85: 707 matches
Species Thermococcus_barophilus_423_3_23: 740 matches
Species Thermococcus_AMTc30: 713 matches
Species Thermococcus_atlanticus_DSM_15226: 766 matches
Species Pyrococcus_sp_32_4: 714 matches
Species Thermococcus_coalescens_TS1: 759 matches
Species Thermococcus_barophilus_CH1: 756 matches
Species Thermococcus_aegaeus_DSM_12767: 843 matches
Species Thermococcus_EXT11c: 712 matches
Species Thermococcus_AMTc11: 754 matches
Species Pyrococcus_32_1: 714 matches
Species Thermococcus_IRI_06c: 753 matches
Species Thermococcus_barophilus_DT4: 720 matches
Species Thermococcus_prieuri_Col3: 707 matches
Species Thermococcus_fumicolans_ST557: 720 matches
Species Thermococcus_IRI15c: 751 matches
Species Thermococcus_sp_E10P11: 717 matches
Species Thermococcus_sp_CIR_10a: 746 matches
Species Thermococcus_sp_AMTc79: 726 matches
Species Thermococcus_sp_23_4: 727 matches
Species Thermococcus_profundus_DSM_9503: 703 matches
Species Thermococcus_sp_9_3: 725 matches
Species Thermococcus_sp_26_2: 719 matches
Species Thermococcus_sp_DS1: 735 matches
Species Thermococcus_sp_IRI24c: 740 matches
Species Thermococcus_sp_AMTc102: 720 matches
Species Thermococcus_sp_33_3: 735 matches
Species Thermococcus_marinus_DSM_15227: 730 matches
Species Thermococcus_E15P35: 713 matches
Species Thermococcus_sp_TPV: 736 matches
Species Thermococcus_sp_IRI25c: 752 matches
Species Thermococcus_sp_AMTc09: 721 matches
Species Thermococcus_stetteri_DSM_5262: 821 matches
Species Thermococcus_sp_IRI_05c: 752 matches
Species Thermococcus_sp_AMTc72: 723 matches
Species Thermococcus_sp_EXT09c: 706 matches
Species Thermococcus_sp_IRI29c: 740 matches
Species Thermococcus_sp_AMTc94: 722 matches
Species Thermococcus_sp_unknown: 710 matches
Species Thermococcus_waiotapuensis_WT1: 702 matches
Species Thermococcus_sp_AMTc71: 723 matches
Species Thermococcus_sp_CIR_03a: 746 matches
Species Thermococcus_sp_E15p33: 713 matches
Species Thermococcus_sp_E10P8: 717 matches
Species Thermococcus_sp_IRI14c: 750 matches
Species Thermococcus_sp_IRI27c2: 740 matches
Species Thermococcus_sp_IRI10c: 753 matches
Species Thermococcus_sp_IRI_33c: 731 matches



Calculating TRG conservation...
Extracted 49 TRGs for the focal species GCA_020386975@Thermococcus_bergensis_T7324

Species GCA_000275605@Pyrococcus_furiosus_COM1: 3 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 4 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 1 matches
Species GCA_002214525@Thermococcus_sp_P6: 2 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 12 matches
Species GCA_000151205@Thermococcus_sp_AM4: 3 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 4 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 2 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 4 matches
Species GCA_002214605@Thermococcus_chitonophagus: 5 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 7 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 4 matches
Species GCA_000221185@Thermococcus_sp_4557: 5 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 4 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 4 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 3 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 3 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 4 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 3 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 4 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 3 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 5 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 1 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 4 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 4 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 4 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 5 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 5 matches
Species GCA_002197185@Thermococcus_sp_5_4: 5 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 2 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 3 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 4 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 5 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 13 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 4 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 4 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 2 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 5 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 2 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 5 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 3 matches
Species GCA_024707485@Thermococcus_sp_813A4: 4 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 5 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 13 matches
Species GCA_035621495@Thermococcus_sp_SY098: 4 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 3 matches
Species Pyrococcus_sp_EXT_15c: 2 matches
Species Pyrococcus_sp_IRI_42C: 2 matches
Species Palaeococcus_helgesoni_DSM_15127: 4 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 3 matches
Species Pyrococcus_endeavori_ES4: 1 matches
Species Pyrococcus_sp_GE_23: 3 matches
Species Pyrococcus_sp_32_4: 4 matches
Species Thermococcus_AMTc51: 3 matches
Species Pyrococcus_sp_32_3: 4 matches
Species Pyrococcus_abyssi_GE2: 4 matches
Species Pyrococcus_32_1: 4 matches
Species Thermococcus_E15P35: 3 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 3 matches
Species Thermococcus_EXT11c: 2 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 5 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 2 matches
Species Thermococcus_AMTc11: 4 matches
