Environment created
Processing Pyrococcus_sp_GE_23


Calculating de novo conservation...
Species GCA_000211475@Pyrococcus_sp_NA2: 12 matches
Species GCA_000151205@Thermococcus_sp_AM4: 15 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 17 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 23 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 13 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 18 matches
Species GCA_000221185@Thermococcus_sp_4557: 20 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 12 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 17 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 13 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 15 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 17 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 23 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 25 matches
Species GCA_002214525@Thermococcus_sp_P6: 20 matches
Species GCA_002197185@Thermococcus_sp_5_4: 31 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 17 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 28 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 22 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 27 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 24 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 22 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 21 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 19 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 28 matches
Species GCA_002214605@Thermococcus_chitonophagus: 18 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 29 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 12 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 24 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 6 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 13 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 26 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 26 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 12 matches
Species GCA_024707485@Thermococcus_sp_813A4: 32 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 18 matches
Species Palaeococcus_helgesoni_DSM_15127: 12 matches
Species GCA_035621495@Thermococcus_sp_SY098: 13 matches
Species Pyrococcus_31_3: 20 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 20 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 22 matches
Species Pyrococcus_abyssi_GE2: 14 matches
Species Pyrococcus_32_1: 20 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 16 matches
Species Pyrococcus_sp_32_3: 20 matches
Species Pyrococcus_endeavori_ES4: 11 matches
Species Pyrococcus_EXT16: 18 matches
Species Pyrococcus_sp_32_4: 20 matches
Species Pyrococcus_sp_EXT_15c: 15 matches
Species Thermococcus_15_2: 29 matches
Species Pyrococcus_sp_IRI_42C: 14 matches
Species Pyrococcus_sp_GE_23: 10 matches
Species Thermococcus_23_2: 32 matches
Species Thermococcus_alcaliphilus_DSM_10322: 16 matches
Species Thermococcus_AMTc11: 24 matches
Species Thermococcus_aggregans_DSM_12819: 12 matches
Species Thermococcus_29_3: 20 matches
Species Thermococcus_aegaeus_DSM_12767: 15 matches
Species Thermococcus_31_3: 30 matches
Species Thermococcus_AMTc51: 14 matches
Species Thermococcus_AMTc30: 12 matches
Species Thermococcus_atlanticus_DSM_15226: 26 matches
Species Thermococcus_fumicolans_ST557: 26 matches
Species Thermococcus_barophilus_CH1: 16 matches
Species Thermococcus_coalescens_TS1: 30 matches
Species Thermococcus_barophilus_423_3_23: 12 matches
Species Thermococcus_EXT11c: 14 matches
Species Thermococcus_E15P35: 22 matches
Species Thermococcus_IRI15c: 25 matches
Species Thermococcus_profundus_DSM_9503: 29 matches
Species Thermococcus_marinus_DSM_15227: 22 matches
Species Thermococcus_barophilus_DT4: 18 matches
Species Thermococcus_prieuri_Col3: 27 matches
Species Thermococcus_sp_23_4: 32 matches
Species Thermococcus_sp_26_2: 19 matches
Species Thermococcus_IRI_06c: 27 matches
Species Thermococcus_sp_33_3: 21 matches
Species Thermococcus_sp_AMTc102: 17 matches
Species Thermococcus_sp_9_3: 19 matches
Species Thermococcus_sp_AMTc72: 25 matches
Species Thermococcus_sp_AMTc71: 25 matches
Species Thermococcus_sp_AMTc09: 17 matches
Species Thermococcus_sp_E10P11: 18 matches
Species Thermococcus_sp_AMTc79: 25 matches
Species Thermococcus_sp_E10P8: 18 matches
Species Thermococcus_sp_EXT09c: 14 matches
Species Thermococcus_sp_DS1: 25 matches
Species Thermococcus_sp_CIR_03a: 25 matches
Species Thermococcus_sp_AMTc94: 21 matches
Species Thermococcus_sp_CIR_10a: 14 matches
Species Thermococcus_sp_E15p33: 22 matches
Species Thermococcus_sp_IRI_05c: 23 matches
Species Thermococcus_sp_IRI14c: 25 matches
Species Thermococcus_sp_IRI25c: 24 matches
Species Thermococcus_sp_IRI10c: 23 matches
Species Thermococcus_sp_IRI24c: 20 matches
Species Thermococcus_sp_IRI_33c: 22 matches
Species Thermococcus_sp_IRI27c2: 20 matches
Species Thermococcus_sp_IRI29c: 20 matches
Species Thermococcus_sp_unknown: 17 matches
Species Thermococcus_stetteri_DSM_5262: 34 matches
Species Thermococcus_waiotapuensis_WT1: 19 matches
Species Thermococcus_sp_TPV: 19 matches



Running ssearch for all 6 frames of the 1000 CDSs...

Frame 0...
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 749 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 761 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 762 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 765 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 775 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 774 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 764 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 774 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 776 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 778 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 778 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 801 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 800 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 812 matches
Species GCA_000221185@Thermococcus_sp_4557: 824 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 827 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 828 matches
Species GCA_000151205@Thermococcus_sp_AM4: 851 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 849 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 904 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 758 matches
Species GCA_002214525@Thermococcus_sp_P6: 715 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 774 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 794 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 816 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 805 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 795 matches
Species GCA_002197185@Thermococcus_sp_5_4: 800 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 798 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 839 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 831 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 849 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 816 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 816 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 805 matches
Species GCA_002214605@Thermococcus_chitonophagus: 789 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 821 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 833 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 850 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 847 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 764 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 757 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 764 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 771 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 755 matches
Species Palaeococcus_helgesoni_DSM_15127: 764 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 789 matches
Species GCA_035621495@Thermococcus_sp_SY098: 813 matches
Species GCA_024707485@Thermococcus_sp_813A4: 832 matches
Species Pyrococcus_abyssi_GE2: 771 matches
Species Pyrococcus_endeavori_ES4: 760 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 848 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 847 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 827 matches
Species Thermococcus_AMTc85: 1000 matches
Species Pyrococcus_32_1: 804 matches
Species Pyrococcus_31_3: 804 matches
Species Pyrococcus_EXT16: 801 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 913 matches
Species Pyrococcus_sp_32_3: 804 matches
Species Pyrococcus_sp_32_4: 803 matches
Species Pyrococcus_sp_GE_23: 775 matches
Species Pyrococcus_sp_EXT_15c: 807 matches
Species Pyrococcus_sp_IRI_42C: 764 matches
Species Thermococcus_15_2: 813 matches
Species Thermococcus_23_2: 798 matches
Species Thermococcus_aggregans_DSM_12819: 771 matches
Species Thermococcus_aegaeus_DSM_12767: 786 matches
Species Thermococcus_alcaliphilus_DSM_10322: 773 matches
Species Thermococcus_31_3: 822 matches
Species Thermococcus_barophilus_423_3_23: 793 matches
Species Thermococcus_barophilus_DT4: 794 matches
Species Thermococcus_barophilus_CH1: 816 matches
Species Thermococcus_atlanticus_DSM_15226: 820 matches
Species Thermococcus_29_3: 892 matches
Species Thermococcus_AMTc11: 863 matches
Species Thermococcus_AMTc51: 885 matches
Species Thermococcus_coalescens_TS1: 828 matches
Species Thermococcus_AMTc30: 934 matches
Species Thermococcus_E15P35: 917 matches
Species Thermococcus_EXT11c: 923 matches
Species Thermococcus_fumicolans_ST557: 825 matches
Species Thermococcus_IRI15c: 844 matches
Species Thermococcus_IRI_06c: 849 matches
Species Thermococcus_sp_23_4: 800 matches
Species Thermococcus_prieuri_Col3: 821 matches
Species Thermococcus_profundus_DSM_9503: 818 matches
Species Thermococcus_marinus_DSM_15227: 845 matches
Species Thermococcus_sp_26_2: 878 matches
Species Thermococcus_sp_AMTc71: 835 matches
Species Thermococcus_sp_AMTc72: 835 matches
Species Thermococcus_sp_33_3: 908 matches
Species Thermococcus_sp_AMTc09: 876 matches
Species Thermococcus_sp_AMTc102: 877 matches
Species Thermococcus_sp_9_3: 909 matches
Species Thermococcus_sp_AMTc79: 900 matches
Species Thermococcus_sp_CIR_10a: 830 matches
Species Thermococcus_sp_CIR_03a: 852 matches
Species Thermococcus_sp_AMTc94: 908 matches
Species Thermococcus_sp_DS1: 856 matches
Species Thermococcus_sp_E10P11: 903 matches
Species Thermococcus_sp_E10P8: 903 matches
Species Thermococcus_sp_IRI_05c: 848 matches
Species Thermococcus_sp_IRI14c: 842 matches
Species Thermococcus_sp_IRI10c: 845 matches
Species Thermococcus_sp_IRI24c: 832 matches
Species Thermococcus_sp_E15p33: 918 matches
Species Thermococcus_sp_EXT09c: 918 matches
Species Thermococcus_sp_IRI25c: 843 matches
Species Thermococcus_sp_IRI27c2: 831 matches
Species Thermococcus_sp_IRI29c: 831 matches
Species Thermococcus_waiotapuensis_WT1: 759 matches
Species Thermococcus_stetteri_DSM_5262: 821 matches
Species Thermococcus_sp_IRI_33c: 857 matches
Species Thermococcus_sp_TPV: 912 matches
Species Thermococcus_sp_unknown: 926 matches

Frame 1...
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 459 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 494 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 466 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 464 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 543 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 497 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 528 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 536 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 557 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 519 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 604 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 552 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 675 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 566 matches
Species GCA_000221185@Thermococcus_sp_4557: 663 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 672 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 697 matches
Species GCA_000151205@Thermococcus_sp_AM4: 717 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 684 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 861 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 535 matches
Species GCA_002214525@Thermococcus_sp_P6: 577 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 618 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 537 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 642 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 654 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 655 matches
Species GCA_002197185@Thermococcus_sp_5_4: 685 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 586 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 705 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 760 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 657 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 679 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 675 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 672 matches
Species GCA_002214605@Thermococcus_chitonophagus: 545 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 648 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 670 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 705 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 704 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 465 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 529 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 462 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 543 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 526 matches
Species Palaeococcus_helgesoni_DSM_15127: 503 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 547 matches
Species GCA_035621495@Thermococcus_sp_SY098: 557 matches
Species Pyrococcus_abyssi_GE2: 526 matches
Species GCA_024707485@Thermococcus_sp_813A4: 674 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 681 matches
Species Pyrococcus_31_3: 556 matches
Species Pyrococcus_endeavori_ES4: 487 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 682 matches
Species Thermococcus_AMTc85: 1000 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 668 matches
Species Pyrococcus_32_1: 556 matches
Species Pyrococcus_EXT16: 551 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 870 matches
Species Pyrococcus_sp_32_3: 555 matches
Species Pyrococcus_sp_32_4: 555 matches
Species Pyrococcus_sp_GE_23: 531 matches
Species Pyrococcus_sp_EXT_15c: 555 matches
Species Pyrococcus_sp_IRI_42C: 483 matches
Species Thermococcus_15_2: 688 matches
Species Thermococcus_23_2: 683 matches
Species Thermococcus_aggregans_DSM_12819: 544 matches
Species Thermococcus_aegaeus_DSM_12767: 533 matches
Species Thermococcus_alcaliphilus_DSM_10322: 535 matches
Species Thermococcus_31_3: 676 matches
Species Thermococcus_barophilus_423_3_23: 551 matches
Species Thermococcus_barophilus_DT4: 544 matches
Species Thermococcus_barophilus_CH1: 569 matches
Species Thermococcus_atlanticus_DSM_15226: 623 matches
Species Thermococcus_29_3: 852 matches
Species Thermococcus_AMTc11: 713 matches
Species Thermococcus_AMTc51: 825 matches
Species Thermococcus_coalescens_TS1: 674 matches
Species Thermococcus_AMTc30: 910 matches
Species Thermococcus_E15P35: 875 matches
Species Thermococcus_EXT11c: 898 matches
Species Thermococcus_fumicolans_ST557: 668 matches
Species Thermococcus_IRI_06c: 714 matches
Species Thermococcus_IRI15c: 683 matches
Species Thermococcus_profundus_DSM_9503: 654 matches
Species Thermococcus_sp_23_4: 685 matches
Species Thermococcus_prieuri_Col3: 690 matches
Species Thermococcus_marinus_DSM_15227: 752 matches
Species Thermococcus_sp_26_2: 805 matches
Species Thermococcus_sp_AMTc71: 697 matches
Species Thermococcus_sp_AMTc72: 696 matches
Species Thermococcus_sp_33_3: 864 matches
Species Thermococcus_sp_AMTc09: 792 matches
Species Thermococcus_sp_AMTc102: 804 matches
Species Thermococcus_sp_9_3: 863 matches
Species Thermococcus_sp_AMTc79: 854 matches
Species Thermococcus_sp_CIR_10a: 577 matches
Species Thermococcus_sp_CIR_03a: 724 matches
Species Thermococcus_sp_AMTc94: 859 matches
Species Thermococcus_sp_DS1: 696 matches
Species Thermococcus_sp_E10P11: 862 matches
Species Thermococcus_sp_E10P8: 861 matches
Species Thermococcus_sp_IRI_05c: 675 matches
Species Thermococcus_sp_IRI10c: 685 matches
Species Thermococcus_sp_IRI14c: 682 matches
Species Thermococcus_sp_IRI24c: 679 matches
Species Thermococcus_sp_E15p33: 879 matches
Species Thermococcus_sp_EXT09c: 883 matches
Species Thermococcus_sp_IRI25c: 683 matches
Species Thermococcus_sp_IRI27c2: 679 matches
Species Thermococcus_sp_IRI29c: 676 matches
Species Thermococcus_waiotapuensis_WT1: 603 matches
Species Thermococcus_stetteri_DSM_5262: 691 matches
Species Thermococcus_sp_IRI_33c: 693 matches
Species Thermococcus_sp_TPV: 857 matches
Species Thermococcus_sp_unknown: 898 matches

Frame 2...
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 517 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 548 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 540 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 543 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 542 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 587 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 590 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 642 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 555 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 610 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 575 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 701 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 588 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 605 matches
Species GCA_000221185@Thermococcus_sp_4557: 695 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 701 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 710 matches
Species GCA_000151205@Thermococcus_sp_AM4: 745 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 730 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 865 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 572 matches
Species GCA_002214525@Thermococcus_sp_P6: 605 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 652 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 679 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 597 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 690 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 683 matches
Species GCA_002197185@Thermococcus_sp_5_4: 702 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 728 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 773 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 637 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 691 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 706 matches
Species GCA_002214605@Thermococcus_chitonophagus: 594 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 703 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 697 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 687 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 699 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 730 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 730 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 569 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 540 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 513 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 567 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 558 matches
Species Palaeococcus_helgesoni_DSM_15127: 562 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 591 matches
Species Pyrococcus_abyssi_GE2: 586 matches
Species GCA_024707485@Thermococcus_sp_813A4: 704 matches
Species GCA_035621495@Thermococcus_sp_SY098: 602 matches
Species Pyrococcus_endeavori_ES4: 547 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 697 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 728 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 729 matches
Species Thermococcus_AMTc85: 1000 matches
Species Pyrococcus_31_3: 605 matches
Species Pyrococcus_32_1: 606 matches
Species Pyrococcus_EXT16: 607 matches
Species Pyrococcus_sp_32_3: 601 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 872 matches
Species Pyrococcus_sp_32_4: 602 matches
Species Pyrococcus_sp_GE_23: 579 matches
Species Pyrococcus_sp_IRI_42C: 547 matches
Species Pyrococcus_sp_EXT_15c: 605 matches
Species Thermococcus_15_2: 714 matches
Species Thermococcus_23_2: 704 matches
Species Thermococcus_aggregans_DSM_12819: 573 matches
Species Thermococcus_alcaliphilus_DSM_10322: 585 matches
Species Thermococcus_aegaeus_DSM_12767: 571 matches
Species Thermococcus_31_3: 699 matches
Species Thermococcus_barophilus_423_3_23: 587 matches
Species Thermococcus_barophilus_DT4: 597 matches
Species Thermococcus_atlanticus_DSM_15226: 672 matches
Species Thermococcus_barophilus_CH1: 614 matches
Species Thermococcus_29_3: 852 matches
Species Thermococcus_AMTc11: 741 matches
Species Thermococcus_AMTc51: 829 matches
Species Thermococcus_coalescens_TS1: 702 matches
Species Thermococcus_AMTc30: 912 matches
Species Thermococcus_E15P35: 879 matches
Species Thermococcus_EXT11c: 898 matches
Species Thermococcus_fumicolans_ST557: 706 matches
Species Thermococcus_IRI15c: 713 matches
Species Thermococcus_IRI_06c: 734 matches
Species Thermococcus_sp_23_4: 704 matches
Species Thermococcus_profundus_DSM_9503: 688 matches
Species Thermococcus_prieuri_Col3: 711 matches
Species Thermococcus_marinus_DSM_15227: 763 matches
Species Thermococcus_sp_26_2: 817 matches
Species Thermococcus_sp_AMTc71: 716 matches
Species Thermococcus_sp_AMTc72: 716 matches
Species Thermococcus_sp_33_3: 866 matches
Species Thermococcus_sp_AMTc09: 804 matches
Species Thermococcus_sp_AMTc102: 817 matches
Species Thermococcus_sp_9_3: 868 matches
Species Thermococcus_sp_AMTc79: 861 matches
Species Thermococcus_sp_CIR_10a: 629 matches
Species Thermococcus_sp_CIR_03a: 744 matches
Species Thermococcus_sp_AMTc94: 863 matches
Species Thermococcus_sp_DS1: 730 matches
Species Thermococcus_sp_E10P11: 864 matches
Species Thermococcus_sp_E10P8: 865 matches
Species Thermococcus_sp_IRI_05c: 713 matches
Species Thermococcus_sp_IRI24c: 705 matches
Species Thermococcus_sp_IRI14c: 714 matches
Species Thermococcus_sp_IRI10c: 715 matches
Species Thermococcus_sp_E15p33: 883 matches
Species Thermococcus_sp_EXT09c: 886 matches
Species Thermococcus_sp_IRI25c: 713 matches
Species Thermococcus_sp_IRI27c2: 707 matches
Species Thermococcus_waiotapuensis_WT1: 635 matches
Species Thermococcus_sp_IRI29c: 706 matches
Species Thermococcus_stetteri_DSM_5262: 714 matches
Species Thermococcus_sp_IRI_33c: 726 matches
Species Thermococcus_sp_TPV: 865 matches
Species Thermococcus_sp_unknown: 900 matches

Frame -0...
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 618 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 618 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 620 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 637 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 638 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 672 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 650 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 656 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 685 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 657 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 669 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 725 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 676 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 693 matches
Species GCA_000221185@Thermococcus_sp_4557: 732 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 739 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 743 matches
Species GCA_000151205@Thermococcus_sp_AM4: 783 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 775 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 874 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 658 matches
Species GCA_002214525@Thermococcus_sp_P6: 635 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 688 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 719 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 721 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 673 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 735 matches
Species GCA_002197185@Thermococcus_sp_5_4: 739 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 732 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 732 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 790 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 759 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 747 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 738 matches
Species GCA_002214605@Thermococcus_chitonophagus: 671 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 733 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 745 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 749 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 769 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 770 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 616 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 662 matches
