Environment created
Processing GCA_020386975@Thermococcus_bergensis_T7324


Calculating de novo conservation...
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 704 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 603 matches
Species GCA_000221185@Thermococcus_sp_4557: 612 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 746 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 601 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 651 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 655 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 608 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 619 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 635 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 734 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 665 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 750 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 864 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 895 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 589 matches
Species Pyrococcus_sp_GE_23: 557 matches
Species Pyrococcus_abyssi_GE2: 586 matches
Species Pyrococcus_endeavori_ES4: 595 matches
Species Pyrococcus_EXT16: 605 matches
Species Pyrococcus_31_3: 597 matches
Species Pyrococcus_32_1: 598 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 654 matches
Species Pyrococcus_sp_EXT_15c: 571 matches
Species Pyrococcus_sp_32_3: 599 matches
Species Pyrococcus_sp_32_4: 597 matches
Species Pyrococcus_sp_IRI_42C: 580 matches
Species Thermococcus_29_3: 566 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 580 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 751 matches
Species Thermococcus_AMTc51: 563 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 760 matches
Species Thermococcus_AMTc30: 574 matches
Species Thermococcus_15_2: 615 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 629 matches
Species Thermococcus_AMTc85: 569 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 789 matches
Species Thermococcus_23_2: 643 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 636 matches
Species Palaeococcus_helgesoni_DSM_15127: 699 matches
Species GCA_035621495@Thermococcus_sp_SY098: 738 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 632 matches
Species Thermococcus_31_3: 642 matches
Species GCA_024707485@Thermococcus_sp_813A4: 669 matches
Species Thermococcus_aggregans_DSM_12819: 751 matches
Species Thermococcus_barophilus_DT4: 675 matches
Species Thermococcus_AMTc11: 656 matches
Species Thermococcus_atlanticus_DSM_15226: 700 matches
Species Thermococcus_barophilus_423_3_23: 732 matches
Species Thermococcus_aegaeus_DSM_12767: 826 matches
Species Thermococcus_alcaliphilus_DSM_10322: 822 matches
Species Thermococcus_E15P35: 575 matches
Species Thermococcus_barophilus_CH1: 732 matches
Species Thermococcus_EXT11c: 569 matches
Species Thermococcus_coalescens_TS1: 654 matches
Species Thermococcus_fumicolans_ST557: 586 matches
Species Thermococcus_profundus_DSM_9503: 578 matches
Species Thermococcus_prieuri_Col3: 617 matches
Species Thermococcus_sp_26_2: 565 matches
Species Thermococcus_sp_33_3: 589 matches
Species Thermococcus_sp_23_4: 643 matches
Species Thermococcus_sp_AMTc09: 572 matches
Species Thermococcus_sp_AMTc102: 567 matches
Species Thermococcus_IRI_06c: 607 matches
Species Thermococcus_sp_AMTc71: 592 matches
Species Thermococcus_sp_AMTc79: 580 matches
Species Thermococcus_sp_9_3: 589 matches
Species Thermococcus_sp_AMTc72: 594 matches
Species Thermococcus_sp_EXT09c: 568 matches
Species Thermococcus_sp_AMTc94: 579 matches
Species Thermococcus_sp_E10P11: 574 matches
Species Thermococcus_sp_E10P8: 574 matches
Species Thermococcus_sp_E15p33: 575 matches
Species Thermococcus_IRI15c: 631 matches
Species Thermococcus_marinus_DSM_15227: 606 matches
Species Thermococcus_sp_DS1: 649 matches
Species Thermococcus_sp_CIR_03a: 645 matches
Species Thermococcus_sp_CIR_10a: 725 matches
Species Thermococcus_sp_IRI10c: 636 matches
Species Thermococcus_sp_IRI14c: 631 matches
Species Thermococcus_sp_IRI25c: 636 matches
Species Thermococcus_sp_IRI24c: 639 matches
Species Thermococcus_sp_unknown: 562 matches
Species Thermococcus_sp_IRI_05c: 654 matches
Species Thermococcus_waiotapuensis_WT1: 574 matches
Species Thermococcus_sp_IRI27c2: 637 matches
Species Thermococcus_sp_IRI29c: 637 matches
Species Thermococcus_sp_IRI_33c: 648 matches
Species Thermococcus_sp_TPV: 592 matches
Species Thermococcus_stetteri_DSM_5262: 642 matches

Frame -0...
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 626 matches
Species GCA_002214525@Thermococcus_sp_P6: 629 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 619 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 638 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 662 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 677 matches
Species GCA_000151205@Thermococcus_sp_AM4: 635 matches
Species GCA_002214605@Thermococcus_chitonophagus: 641 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 650 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 657 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 663 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 1000 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 625 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 654 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 676 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 652 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 649 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 654 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 644 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 670 matches
Species GCA_002197185@Thermococcus_sp_5_4: 698 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 688 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 682 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 695 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 734 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 693 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 697 matches
Species GCA_000221185@Thermococcus_sp_4557: 693 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 761 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 749 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 703 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 688 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 702 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 702 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 699 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 707 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 770 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 731 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 789 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 874 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 897 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 643 matches
Species Pyrococcus_sp_GE_23: 628 matches
Species Pyrococcus_endeavori_ES4: 639 matches
Species Pyrococcus_abyssi_GE2: 651 matches
Species Pyrococcus_31_3: 654 matches
Species Pyrococcus_sp_EXT_15c: 635 matches
Species Pyrococcus_32_1: 653 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 702 matches
Species Pyrococcus_EXT16: 653 matches
Species Pyrococcus_sp_IRI_42C: 640 matches
Species Pyrococcus_sp_32_3: 654 matches
Species Pyrococcus_sp_32_4: 653 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 761 matches
Species Thermococcus_29_3: 650 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 661 matches
Species Thermococcus_AMTc51: 652 matches
Species Thermococcus_AMTc30: 651 matches
Species Thermococcus_15_2: 677 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 773 matches
Species Thermococcus_AMTc85: 638 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 708 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 798 matches
Species Thermococcus_23_2: 699 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 703 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 705 matches
Species GCA_024707485@Thermococcus_sp_813A4: 736 matches
Species Palaeococcus_helgesoni_DSM_15127: 747 matches
Species Thermococcus_31_3: 704 matches
Species GCA_035621495@Thermococcus_sp_SY098: 777 matches
Species Thermococcus_aggregans_DSM_12819: 761 matches
Species Thermococcus_barophilus_DT4: 719 matches
Species Thermococcus_atlanticus_DSM_15226: 742 matches
Species Thermococcus_AMTc11: 724 matches
Species Thermococcus_aegaeus_DSM_12767: 833 matches
Species Thermococcus_E15P35: 643 matches
Species Thermococcus_barophilus_423_3_23: 771 matches
Species Thermococcus_alcaliphilus_DSM_10322: 830 matches
Species Thermococcus_barophilus_CH1: 775 matches
Species Thermococcus_EXT11c: 655 matches
Species Thermococcus_coalescens_TS1: 742 matches
Species Thermococcus_fumicolans_ST557: 663 matches
Species Thermococcus_profundus_DSM_9503: 662 matches
Species Thermococcus_sp_26_2: 634 matches
Species Thermococcus_prieuri_Col3: 676 matches
Species Thermococcus_sp_33_3: 660 matches
Species Thermococcus_sp_23_4: 700 matches
Species Thermococcus_sp_AMTc09: 637 matches
Species Thermococcus_sp_AMTc102: 635 matches
Species Thermococcus_sp_AMTc71: 673 matches
Species Thermococcus_sp_AMTc79: 645 matches
Species Thermococcus_IRI_06c: 689 matches
Species Thermococcus_sp_9_3: 664 matches
Species Thermococcus_sp_AMTc72: 673 matches
Species Thermococcus_sp_E10P11: 646 matches
Species Thermococcus_sp_AMTc94: 649 matches
Species Thermococcus_sp_EXT09c: 641 matches
Species Thermococcus_sp_E15p33: 644 matches
Species Thermococcus_sp_E10P8: 646 matches
Species Thermococcus_IRI15c: 714 matches
Species Thermococcus_marinus_DSM_15227: 696 matches
Species Thermococcus_sp_DS1: 714 matches
Species Thermococcus_sp_CIR_03a: 708 matches
Species Thermococcus_sp_IRI10c: 714 matches
Species Thermococcus_sp_CIR_10a: 761 matches
Species Thermococcus_sp_IRI14c: 716 matches
Species Thermococcus_sp_IRI_05c: 729 matches
Species Thermococcus_sp_IRI24c: 712 matches
Species Thermococcus_sp_unknown: 641 matches
Species Thermococcus_sp_IRI25c: 717 matches
Species Thermococcus_sp_IRI27c2: 711 matches
Species Thermococcus_waiotapuensis_WT1: 648 matches
Species Thermococcus_sp_IRI29c: 712 matches
Species Thermococcus_sp_IRI_33c: 713 matches
Species Thermococcus_sp_TPV: 664 matches
Species Thermococcus_stetteri_DSM_5262: 710 matches

Frame -1...
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 682 matches
Species GCA_002214525@Thermococcus_sp_P6: 692 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 683 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 712 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 697 matches
Species GCA_002214605@Thermococcus_chitonophagus: 697 matches
Species GCA_000151205@Thermococcus_sp_AM4: 693 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 716 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 700 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 711 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 717 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 1000 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 694 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 708 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 729 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 713 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 704 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 722 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 703 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 731 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 747 matches
Species GCA_002197185@Thermococcus_sp_5_4: 752 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 775 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 735 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 749 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 783 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 748 matches
Species GCA_000221185@Thermococcus_sp_4557: 749 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 747 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 771 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 753 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 739 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 758 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 757 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 758 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 769 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 788 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 805 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 822 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 885 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 906 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 700 matches
Species Pyrococcus_sp_GE_23: 679 matches
Species Pyrococcus_endeavori_ES4: 693 matches
Species Pyrococcus_abyssi_GE2: 701 matches
Species Pyrococcus_EXT16: 711 matches
Species Pyrococcus_31_3: 717 matches
Species Pyrococcus_32_1: 718 matches
Species Pyrococcus_sp_EXT_15c: 695 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 758 matches
Species Pyrococcus_sp_32_3: 714 matches
Species Pyrococcus_sp_IRI_42C: 705 matches
Species Pyrococcus_sp_32_4: 716 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 730 matches
Species Thermococcus_29_3: 711 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 786 matches
Species Thermococcus_AMTc51: 705 matches
Species Thermococcus_AMTc30: 706 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 799 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 768 matches
Species Thermococcus_AMTc85: 702 matches
Species Thermococcus_15_2: 735 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 812 matches
Species Thermococcus_23_2: 753 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 767 matches
Species GCA_024707485@Thermococcus_sp_813A4: 789 matches
Species Palaeococcus_helgesoni_DSM_15127: 778 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 767 matches
Species Thermococcus_31_3: 751 matches
Species GCA_035621495@Thermococcus_sp_SY098: 806 matches
Species Thermococcus_aggregans_DSM_12819: 785 matches
Species Thermococcus_barophilus_DT4: 751 matches
Species Thermococcus_AMTc11: 777 matches
Species Thermococcus_atlanticus_DSM_15226: 797 matches
Species Thermococcus_barophilus_423_3_23: 803 matches
Species Thermococcus_aegaeus_DSM_12767: 843 matches
Species Thermococcus_alcaliphilus_DSM_10322: 845 matches
Species Thermococcus_barophilus_CH1: 812 matches
Species Thermococcus_E15P35: 710 matches
Species Thermococcus_EXT11c: 706 matches
Species Thermococcus_coalescens_TS1: 787 matches
Species Thermococcus_fumicolans_ST557: 713 matches
Species Thermococcus_profundus_DSM_9503: 706 matches
Species Thermococcus_prieuri_Col3: 735 matches
Species Thermococcus_sp_26_2: 705 matches
Species Thermococcus_sp_33_3: 727 matches
Species Thermococcus_sp_23_4: 750 matches
Species Thermococcus_sp_AMTc102: 706 matches
Species Thermococcus_IRI_06c: 747 matches
Species Thermococcus_sp_9_3: 725 matches
Species Thermococcus_sp_AMTc09: 708 matches
Species Thermococcus_sp_AMTc79: 715 matches
Species Thermococcus_sp_AMTc71: 720 matches
Species Thermococcus_sp_AMTc72: 722 matches
Species Thermococcus_sp_AMTc94: 713 matches
Species Thermococcus_sp_E10P8: 709 matches
Species Thermococcus_sp_EXT09c: 708 matches
Species Thermococcus_sp_E15p33: 711 matches
Species Thermococcus_IRI15c: 772 matches
Species Thermococcus_sp_E10P11: 710 matches
Species Thermococcus_marinus_DSM_15227: 749 matches
Species Thermococcus_sp_DS1: 765 matches
Species Thermococcus_sp_CIR_03a: 768 matches
Species Thermococcus_sp_CIR_10a: 799 matches
Species Thermococcus_sp_IRI10c: 774 matches
Species Thermococcus_sp_IRI24c: 771 matches
Species Thermococcus_sp_IRI_05c: 784 matches
Species Thermococcus_sp_IRI14c: 773 matches
Species Thermococcus_sp_IRI25c: 776 matches
Species Thermococcus_sp_unknown: 707 matches
Species Thermococcus_sp_IRI27c2: 774 matches
Species Thermococcus_waiotapuensis_WT1: 700 matches
Species Thermococcus_sp_IRI_33c: 770 matches
Species Thermococcus_sp_IRI29c: 773 matches
Species Thermococcus_sp_TPV: 739 matches
Species Thermococcus_stetteri_DSM_5262: 771 matches

Frame -2...
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 477 matches
Species GCA_002214525@Thermococcus_sp_P6: 475 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 431 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 478 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 457 matches
Species GCA_002214605@Thermococcus_chitonophagus: 441 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 446 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 510 matches
Species GCA_000151205@Thermococcus_sp_AM4: 454 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 481 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 466 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 1000 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 485 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 458 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 501 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 460 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 480 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 478 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 461 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 472 matches
Species GCA_002197185@Thermococcus_sp_5_4: 520 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 501 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 517 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 594 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 513 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 507 matches
Species GCA_000221185@Thermococcus_sp_4557: 508 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 491 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 622 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 722 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 506 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 479 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 508 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 513 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 509 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 661 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 515 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 565 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 679 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 857 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 891 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 441 matches
Species Pyrococcus_sp_GE_23: 436 matches
Species Pyrococcus_endeavori_ES4: 449 matches
Species Pyrococcus_abyssi_GE2: 449 matches
Species Pyrococcus_EXT16: 454 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 502 matches
Species Pyrococcus_31_3: 463 matches
Species Pyrococcus_32_1: 463 matches
Species Pyrococcus_sp_EXT_15c: 447 matches
Species Pyrococcus_sp_32_3: 463 matches
Species Pyrococcus_sp_IRI_42C: 458 matches
Species Pyrococcus_sp_32_4: 469 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 451 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 739 matches
Species Thermococcus_29_3: 461 matches
Species Thermococcus_AMTc85: 446 matches
Species Thermococcus_AMTc51: 463 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 725 matches
Species Thermococcus_15_2: 494 matches
Species Thermococcus_AMTc30: 445 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 525 matches
Species Thermococcus_23_2: 519 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 777 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 519 matches
Species GCA_024707485@Thermococcus_sp_813A4: 542 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 520 matches
Species GCA_035621495@Thermococcus_sp_SY098: 654 matches
Species Thermococcus_31_3: 517 matches
Species Palaeococcus_helgesoni_DSM_15127: 598 matches
Species Thermococcus_aggregans_DSM_12819: 739 matches
Species Thermococcus_barophilus_DT4: 603 matches
Species Thermococcus_atlanticus_DSM_15226: 597 matches
Species Thermococcus_aegaeus_DSM_12767: 822 matches
Species Thermococcus_barophilus_423_3_23: 653 matches
Species Thermococcus_AMTc11: 548 matches
Species Thermococcus_E15P35: 467 matches
Species Thermococcus_barophilus_CH1: 657 matches
Species Thermococcus_alcaliphilus_DSM_10322: 811 matches
Species Thermococcus_EXT11c: 450 matches
Species Thermococcus_coalescens_TS1: 540 matches
Species Thermococcus_fumicolans_ST557: 472 matches
Species Thermococcus_profundus_DSM_9503: 472 matches
Species Thermococcus_prieuri_Col3: 483 matches
Species Thermococcus_sp_26_2: 455 matches
Species Thermococcus_sp_33_3: 463 matches
Species Thermococcus_sp_AMTc09: 462 matches
Species Thermococcus_sp_AMTc102: 453 matches
Species Thermococcus_sp_23_4: 517 matches
Species Thermococcus_sp_AMTc71: 488 matches
Species Thermococcus_sp_9_3: 475 matches
Species Thermococcus_sp_AMTc79: 463 matches
Species Thermococcus_IRI_06c: 485 matches
Species Thermococcus_sp_AMTc72: 491 matches
Species Thermococcus_sp_AMTc94: 459 matches
Species Thermococcus_sp_EXT09c: 455 matches
Species Thermococcus_sp_E10P11: 453 matches
Species Thermococcus_IRI15c: 534 matches
Species Thermococcus_sp_E10P8: 453 matches
Species Thermococcus_marinus_DSM_15227: 493 matches
Species Thermococcus_sp_E15p33: 466 matches
Species Thermococcus_sp_DS1: 544 matches
Species Thermococcus_sp_CIR_03a: 526 matches
Species Thermococcus_sp_CIR_10a: 642 matches
Species Thermococcus_sp_IRI10c: 533 matches
Species Thermococcus_sp_IRI_05c: 551 matches
Species Thermococcus_sp_IRI14c: 531 matches
Species Thermococcus_sp_IRI25c: 536 matches
Species Thermococcus_sp_IRI24c: 531 matches
Species Thermococcus_waiotapuensis_WT1: 477 matches
Species Thermococcus_sp_IRI27c2: 531 matches
Species Thermococcus_sp_unknown: 444 matches
Species Thermococcus_sp_IRI29c: 530 matches
Species Thermococcus_sp_IRI_33c: 543 matches
Species Thermococcus_sp_TPV: 468 matches
Species Thermococcus_stetteri_DSM_5262: 527 matches



Processing GCA_904067545@Thermococcus_camini_IRI35c


Calculating de novo conservation...
Extracted 2 de novo genes for the focal species GCA_904067545@Thermococcus_camini_IRI35c

Species GCA_000022545@Thermococcus_sibiricus_MM_739: 0 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 0 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 0 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 0 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 0 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 0 matches
Species GCA_002214525@Thermococcus_sp_P6: 0 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 0 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 0 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 0 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 0 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 0 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 0 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 0 matches
Species GCA_000151205@Thermococcus_sp_AM4: 0 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 0 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 0 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 0 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 0 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 0 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 0 matches
Species GCA_002214605@Thermococcus_chitonophagus: 0 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 0 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 0 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 0 matches
Species GCA_000221185@Thermococcus_sp_4557: 0 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 0 matches
Species GCA_002197185@Thermococcus_sp_5_4: 0 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 0 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 0 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 0 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 0 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 0 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 0 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 0 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 0 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 0 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 0 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 0 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 0 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 0 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 0 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 0 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 0 matches
Species GCA_024707485@Thermococcus_sp_813A4: 0 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 0 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 0 matches
Species Palaeococcus_helgesoni_DSM_15127: 0 matches
Species Pyrococcus_32_1: 0 matches
Species GCA_035621495@Thermococcus_sp_SY098: 0 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 0 matches
Species Pyrococcus_31_3: 0 matches
Species Pyrococcus_sp_32_3: 0 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 0 matches
Species Thermococcus_alcaliphilus_DSM_10322: 0 matches
