genome	feature	cds	trg	denovo
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_E	0.08998538138644235	0.08298658390282859	0.04268476621417798
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_F	0.04341661898539285	0.04887723524163039	0.03499245852187029
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_G	0.0706542577703341	0.06238268586088442	0.007692307692307693
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_H	0.0149283297122828	0.012657459451798903	0.007692307692307693
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_I	0.08437194749519401	0.08755715301365555	0.12322775263951735
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_K	0.08087252247925723	0.08005890302747265	0.06365007541478129
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_L	0.10448096993527348	0.11830669880822837	0.13650075414781299
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_M	0.025006243759931705	0.03428859608735474	0.06440422322775263
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_N	0.030944319880656643	0.03377986445131201	0.09306184012066365
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_P	0.04083476716603068	0.030251704815252994	0.046153846153846156
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_Q	0.01731475754883149	0.017673967007748103	0.00980392156862745
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_R	0.05928525993178389	0.06275061484170107	0.11055806938159879
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_S	0.046920136469631564	0.05594354533488562	0.07345399698340875
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_T	0.041979528318617156	0.042819611232619396	0.07345399698340875
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_V	0.08204776917435405	0.0809646700436267	0.05460030165912519
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_W	0.011872560553646399	0.014881978523220634	0.0
GCA_900012635@Thermococcus_chitonophagus_isolate_1	aa_Y	0.037617657671640825	0.036730519676114154	0.027300150829562594
GCA_900012635@Thermococcus_chitonophagus_isolate_1	gene_length	834.7451879010082	371.92857142857144	177.0
GCA_900198835@Thermococcus_henrietii_EXT12c	gc	55.04114719718326	51.188931070174114	49.07228657228657
GCA_900198835@Thermococcus_henrietii_EXT12c	aromaticity	0.09205240126719744	0.10397682164793655	0.07898940314788842
GCA_900198835@Thermococcus_henrietii_EXT12c	instability	34.74943475842147	34.55716156712576	23.38849988312295
GCA_900198835@Thermococcus_henrietii_EXT12c	flexibility	0.9982930162576259	0.9944513991686944	0.9946982452071738
GCA_900198835@Thermococcus_henrietii_EXT12c	hydropathy	-0.0682683533528682	0.0982478450399638	0.3521076827177809
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_A	0.07349841846331692	0.07134776827404501	0.05978260869565217
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_C	0.006334127992568454	0.005762348552754863	0.010265700483091786
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_D	0.04382421750189684	0.03460103935762737	0.025362318840579712
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_E	0.09055307439122043	0.079782306447864	0.08249571450833723
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_F	0.04299201708526252	0.0492436013229874	0.054834813775907744
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_G	0.07537070236826766	0.07130160049819263	0.07211313697989714
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_H	0.01587070765571298	0.013060356978204247	0.005434782608695652
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_I	0.06587803445875821	0.06320725861145146	0.07610643602929718
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_K	0.06788328224236245	0.06316826879733539	0.07429484182639863
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_L	0.11053748417041548	0.12261380006458741	0.1159615084930653
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_M	0.023638256388068723	0.027873558246859984	0.027660900732429484
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_N	0.029839477579651382	0.031122496015709957	0.028751753155680224
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_P	0.04293195204691075	0.038360750134099196	0.053627084307308705
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_Q	0.01586803514296319	0.016417725908615274	0.012077294685990338
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_R	0.06542517455606739	0.06091348100648901	0.05471793673055945
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_S	0.04843972684928055	0.058171760307739524	0.04879616643291257
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_T	0.04414299603542803	0.0484794499972048	0.05060776063581113
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_V	0.08791193088991311	0.08983920915328329	0.12295465170640485
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_W	0.012740207675030908	0.018502390636420653	0.018719806763285024
GCA_900198835@Thermococcus_henrietii_EXT12c	aa_Y	0.036320176506904014	0.0362308296885285	0.005434782608695652
GCA_900198835@Thermococcus_henrietii_EXT12c	gene_length	850.0807213396307	545.8133333333334	287.0
GCA_902813195@Thermococcus_sp_2319x1_Essen	gc	44.487370968104464	41.56191858211935	44.14642375168691
GCA_902813195@Thermococcus_sp_2319x1_Essen	aromaticity	0.09426418043554591	0.11042739697451434	0.11882352941176472
GCA_902813195@Thermococcus_sp_2319x1_Essen	instability	34.25365906519694	35.12014155468978	40.11247058823528
GCA_902813195@Thermococcus_sp_2319x1_Essen	flexibility	0.9995124362227675	0.9941958296291286	1.0071838667285098
GCA_902813195@Thermococcus_sp_2319x1_Essen	hydropathy	-0.07929091430522785	0.06307018800573602	-0.28329411764705886
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_A	0.06884673216398045	0.056285759551374374	0.05254901960784314
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_C	0.007082917242934777	0.008588090386551655	0.006666666666666667
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_D	0.042438199021701324	0.03606800443597752	0.036470588235294116
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_E	0.09251957043643655	0.07348367718941837	0.07294117647058823
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_F	0.044678616828258064	0.05208231406103913	0.08588235294117647
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_G	0.07245144165040418	0.06788846726010185	0.09607843137254901
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_H	0.016107260397090956	0.014758142249460664	0.039607843137254906
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_I	0.08108882226560837	0.08173644346216495	0.046274509803921574
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_K	0.0826658921153948	0.0752456126621585	0.10823529411764707
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_L	0.10474857628158922	0.11384162075186985	0.09568627450980392
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_M	0.024208986339164785	0.02883930051320575	0.04588235294117647
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_N	0.03263827040824355	0.03898070152962095	0.05254901960784314
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_P	0.0402668564137776	0.03719257592362669	0.05607843137254902
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_Q	0.017935417492885367	0.01928294019979131	0.02
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_R	0.05311976359269659	0.047406964369780265	0.023137254901960787
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_S	0.04868658424128162	0.06546715459930298	0.043137254901960784
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_T	0.042517000509399494	0.047701214434914915	0.03333333333333333
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_V	0.07841352899186448	0.07680593350616506	0.05254901960784314
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_W	0.011546396260528393	0.015772438194793965	0.00980392156862745
GCA_902813195@Thermococcus_sp_2319x1_Essen	aa_Y	0.03803916734675946	0.042572644718681246	0.023137254901960787
GCA_902813195@Thermococcus_sp_2319x1_Essen	gene_length	815.2210095497953	388.88235294117646	192.0
GCA_904067545@Thermococcus_camini_IRI35c	gc	54.97460298647629	51.58099062833286	42.303030303030305
GCA_904067545@Thermococcus_camini_IRI35c	aromaticity	0.09324106314858606	0.10811275355912363	0.07785336356764927
GCA_904067545@Thermococcus_camini_IRI35c	instability	34.521112092664374	35.56187896548849	44.91600529100529
GCA_904067545@Thermococcus_camini_IRI35c	flexibility	0.9975709009273588	0.993049160999703	0.9972119047619048
GCA_904067545@Thermococcus_camini_IRI35c	hydropathy	-0.051127243235456664	0.12319169953107607	-0.2056122448979592
GCA_904067545@Thermococcus_camini_IRI35c	aa_A	0.07503383477364049	0.06840578309498006	0.05933484504913076
GCA_904067545@Thermococcus_camini_IRI35c	aa_C	0.006224270735299994	0.007346779398512168	0.018518518518518517
GCA_904067545@Thermococcus_camini_IRI35c	aa_D	0.04635174334082507	0.03744636951833739	0.01020408163265306
GCA_904067545@Thermococcus_camini_IRI35c	aa_E	0.08868074963131369	0.07855739086630807	0.05839002267573696
GCA_904067545@Thermococcus_camini_IRI35c	aa_F	0.04316971543939685	0.05083823438786672	0.06764928193499622
GCA_904067545@Thermococcus_camini_IRI35c	aa_G	0.07830384023399085	0.07301928446941304	0.027777777777777776
GCA_904067545@Thermococcus_camini_IRI35c	aa_H	0.01637701036438486	0.011957743715771126	0.038926681783824635
GCA_904067545@Thermococcus_camini_IRI35c	aa_I	0.06979798954565111	0.06428727189947452	0.08711262282690854
GCA_904067545@Thermococcus_camini_IRI35c	aa_K	0.06336663799884255	0.0569609343634926	0.10752078609221466
GCA_904067545@Thermococcus_camini_IRI35c	aa_L	0.1072536340314531	0.12432479468978895	0.09448223733938019
GCA_904067545@Thermococcus_camini_IRI35c	aa_M	0.025893364061744747	0.029472276498993026	0.06953892668178382
GCA_904067545@Thermococcus_camini_IRI35c	aa_N	0.028793143681731522	0.03009074345722807	0.038926681783824635
GCA_904067545@Thermococcus_camini_IRI35c	aa_P	0.04208803694486609	0.04116596041458977	0.0491307634164777
GCA_904067545@Thermococcus_camini_IRI35c	aa_Q	0.015841601844763714	0.01424298061785175	0.038926681783824635
GCA_904067545@Thermococcus_camini_IRI35c	aa_R	0.0653702511939144	0.061073329422168914	0.06764928193499622
GCA_904067545@Thermococcus_camini_IRI35c	aa_S	0.047479549429864876	0.056712387954222246	0.037981859410430835
GCA_904067545@Thermococcus_camini_IRI35c	aa_T	0.04489712221695919	0.050913570712320826	0.08805744520030234
GCA_904067545@Thermococcus_camini_IRI35c	aa_V	0.0850061568221677	0.0859096453474238	0.02966742252456538
GCA_904067545@Thermococcus_camini_IRI35c	aa_W	0.013006300651252198	0.019414107885843267	0.0
GCA_904067545@Thermococcus_camini_IRI35c	aa_Y	0.037065047057937006	0.037860411285413655	0.01020408163265306
GCA_904067545@Thermococcus_camini_IRI35c	gene_length	854.49608835711	563.9661016949152	157.5
Palaeococcus_helgesoni_DSM_15127	gc	47.31073816169942	44.08224539305122	46.666666666666664
Palaeococcus_helgesoni_DSM_15127	aromaticity	0.0939361150759344	0.1122330007455113	0.0851063829787234
Palaeococcus_helgesoni_DSM_15127	instability	34.68562183764097	37.26080761059327	44.21489361702127
Palaeococcus_helgesoni_DSM_15127	flexibility	0.9986215719950531	0.9927244110317206	0.9962309523809525
Palaeococcus_helgesoni_DSM_15127	hydropathy	-0.07069360936300882	0.11139990370786902	0.040425531914893606
Palaeococcus_helgesoni_DSM_15127	aa_A	0.06832230820902414	0.052461384182080524	0.09574468085106383
Palaeococcus_helgesoni_DSM_15127	aa_C	0.007035766770892471	0.009423573713615416	0.0425531914893617
Palaeococcus_helgesoni_DSM_15127	aa_D	0.044601239778708994	0.03846930165474206	0.06382978723404255
Palaeococcus_helgesoni_DSM_15127	aa_E	0.0881474532027916	0.07206205687269959	0.06382978723404255
Palaeococcus_helgesoni_DSM_15127	aa_F	0.04499328039177974	0.05284057993114555	0.06382978723404255
Palaeococcus_helgesoni_DSM_15127	aa_G	0.07617793169324397	0.06570594197744882	0.031914893617021274
Palaeococcus_helgesoni_DSM_15127	aa_H	0.016612719442309343	0.01716652651514934	0.02127659574468085
Palaeococcus_helgesoni_DSM_15127	aa_I	0.08095630395528997	0.07887169099669376	0.0425531914893617
Palaeococcus_helgesoni_DSM_15127	aa_K	0.07552901446467883	0.06973217378188451	0.0425531914893617
Palaeococcus_helgesoni_DSM_15127	aa_L	0.10482531651445483	0.12208579059685759	0.0851063829787234
Palaeococcus_helgesoni_DSM_15127	aa_M	0.027252249560069972	0.03297707188981829	0.010638297872340425
Palaeococcus_helgesoni_DSM_15127	aa_N	0.03231665973426708	0.03629662274552973	0.10638297872340426
Palaeococcus_helgesoni_DSM_15127	aa_P	0.04040845758278346	0.040820066910296715	0.0425531914893617
Palaeococcus_helgesoni_DSM_15127	aa_Q	0.01692343416461508	0.01935539153630915	0.0
Palaeococcus_helgesoni_DSM_15127	aa_R	0.05936111400266144	0.048500727654519835	0.031914893617021274
Palaeococcus_helgesoni_DSM_15127	aa_S	0.049400224333266324	0.05888175450609247	0.0851063829787234
Palaeococcus_helgesoni_DSM_15127	aa_T	0.04133928623518312	0.046017569124154986	0.0425531914893617
Palaeococcus_helgesoni_DSM_15127	aa_V	0.07685440527982497	0.0789393545965959	0.10638297872340426
Palaeococcus_helgesoni_DSM_15127	aa_W	0.011414955986872985	0.01828072303225114	0.010638297872340425
Palaeococcus_helgesoni_DSM_15127	aa_Y	0.03752787869728168	0.041111697782114605	0.010638297872340425
Palaeococcus_helgesoni_DSM_15127	gene_length	848.6488294314381	380.5813953488372	285.0
Pyrococcus_31_3	gc	44.993797019140594	42.12377914771523	39.61214283984237
Pyrococcus_31_3	aromaticity	0.09317414814189139	0.09563636602969139	0.07387882728440004
Pyrococcus_31_3	instability	34.574907058185765	35.82773857651487	39.58843569771588
Pyrococcus_31_3	flexibility	0.9987564511346166	0.9952564197248704	0.9980084962411082
Pyrococcus_31_3	hydropathy	-0.06070277465024754	0.09511214551811525	0.012532925450882077
Pyrococcus_31_3	aa_A	0.0659712009944918	0.05397733661256923	0.0316035816035816
Pyrococcus_31_3	aa_C	0.006574575715215297	0.008998784604422312	0.006766917293233082
Pyrococcus_31_3	aa_D	0.04460732096253592	0.03631942086664639	0.02433005590900328
Pyrococcus_31_3	aa_E	0.09054062572259014	0.08999929463374907	0.10391347272152225
Pyrococcus_31_3	aa_F	0.04343467537428114	0.04660689188712835	0.03965560583207642
Pyrococcus_31_3	aa_G	0.07042312384514553	0.06051118663666784	0.03658987211618791
Pyrococcus_31_3	aa_H	0.014930711206741486	0.012352404548094458	0.010796221322537112
Pyrococcus_31_3	aa_I	0.08411782626059114	0.08247581186274375	0.09387404534463357
Pyrococcus_31_3	aa_K	0.08030831269665903	0.07761517412245908	0.0792078234802693
Pyrococcus_31_3	aa_L	0.10486221739466695	0.12343326101888473	0.10975811827205016
Pyrococcus_31_3	aa_M	0.024902700220666263	0.03409351732801205	0.05845297633223329
Pyrococcus_31_3	aa_N	0.030835707286994654	0.03120102709308626	0.03564060351986049
Pyrococcus_31_3	aa_P	0.04065971248371992	0.03075702539401662	0.022925368978000557
Pyrococcus_31_3	aa_Q	0.017243561735555146	0.01680117682507047	0.019202039790275086
Pyrococcus_31_3	aa_R	0.05934630607305489	0.06070139681633218	0.07656736108748492
Pyrococcus_31_3	aa_S	0.04681267480331524	0.0519301030197752	0.06854353077263294
Pyrococcus_31_3	aa_T	0.041958771858813804	0.04513748230965055	0.054401526692548365
Pyrococcus_31_3	aa_V	0.08273050259735143	0.08805923027812844	0.09354765747954602
Pyrococcus_31_3	aa_W	0.01186839890246531	0.014858536119814449	0.0043859649122807015
Pyrococcus_31_3	aa_Y	0.03787107386514493	0.034170938022748586	0.029837256540042916
Pyrococcus_31_3	gene_length	838.4288969917958	362.26229508196724	131.0
Pyrococcus_32_1	gc	44.99368104241944	42.12377914771523	39.61214283984237
Pyrococcus_32_1	aromaticity	0.09317414814189139	0.09563636602969139	0.07387882728440004
Pyrococcus_32_1	instability	34.57400805463376	35.82773857651487	39.58843569771588
Pyrococcus_32_1	flexibility	0.9987563353788035	0.9952564197248704	0.9980084962411082
Pyrococcus_32_1	hydropathy	-0.06070923601998807	0.09511214551811525	0.012532925450882077
Pyrococcus_32_1	aa_A	0.0659712009944918	0.05397733661256923	0.0316035816035816
Pyrococcus_32_1	aa_C	0.006574575715215297	0.008998784604422312	0.006766917293233082
Pyrococcus_32_1	aa_D	0.04460906727868201	0.03631942086664639	0.02433005590900328
Pyrococcus_32_1	aa_E	0.09053887940644405	0.08999929463374907	0.10391347272152225
Pyrococcus_32_1	aa_F	0.04343467537428114	0.04660689188712835	0.03965560583207642
Pyrococcus_32_1	aa_G	0.07042312384514553	0.06051118663666784	0.03658987211618791
Pyrococcus_32_1	aa_H	0.014930711206741486	0.012352404548094458	0.010796221322537112
Pyrococcus_32_1	aa_I	0.08411782626059114	0.08247581186274375	0.09387404534463357
Pyrococcus_32_1	aa_K	0.08030831269665903	0.07761517412245908	0.0792078234802693
Pyrococcus_32_1	aa_L	0.10486221739466695	0.12343326101888473	0.10975811827205016
Pyrococcus_32_1	aa_M	0.024902700220666263	0.03409351732801205	0.05845297633223329
Pyrococcus_32_1	aa_N	0.030835707286994654	0.03120102709308626	0.03564060351986049
Pyrococcus_32_1	aa_P	0.04065971248371992	0.03075702539401662	0.022925368978000557
Pyrococcus_32_1	aa_Q	0.017243561735555146	0.01680117682507047	0.019202039790275086
Pyrococcus_32_1	aa_R	0.059348052389200975	0.06070139681633218	0.07656736108748492
Pyrococcus_32_1	aa_S	0.04681092848716915	0.0519301030197752	0.06854353077263294
Pyrococcus_32_1	aa_T	0.041958771858813804	0.04513748230965055	0.054401526692548365
Pyrococcus_32_1	aa_V	0.08273050259735143	0.08805923027812844	0.09354765747954602
Pyrococcus_32_1	aa_W	0.01186839890246531	0.014858536119814449	0.0043859649122807015
Pyrococcus_32_1	aa_Y	0.03787107386514493	0.034170938022748586	0.029837256540042916
Pyrococcus_32_1	gene_length	838.4288969917958	362.26229508196724	131.0
Pyrococcus_abyssi_GE2	gc	44.59190485169466	40.883451154910524	
Pyrococcus_abyssi_GE2	aromaticity	0.09213751303211525	0.10607740181113165	
Pyrococcus_abyssi_GE2	instability	34.43654360056562	36.38653479741631	
Pyrococcus_abyssi_GE2	flexibility	0.9990682712592467	0.9953342349543951	
Pyrococcus_abyssi_GE2	hydropathy	-0.06047229902011242	0.06953124035991963	
Pyrococcus_abyssi_GE2	aa_A	0.06464596438810535	0.05298464415799055	
Pyrococcus_abyssi_GE2	aa_C	0.006261430993008442	0.006329203122197456	
Pyrococcus_abyssi_GE2	aa_D	0.045404286078598026	0.04008841121173446	
Pyrococcus_abyssi_GE2	aa_E	0.09044283528566638	0.08243673865156849	
Pyrococcus_abyssi_GE2	aa_F	0.04304526911623181	0.04965052677195287	
Pyrococcus_abyssi_GE2	aa_G	0.07016310113277553	0.05623742859882895	
Pyrococcus_abyssi_GE2	aa_H	0.014375762981530364	0.011185762807427802	
Pyrococcus_abyssi_GE2	aa_I	0.08729534910809131	0.09422982008699109	
Pyrococcus_abyssi_GE2	aa_K	0.08144656733351265	0.077850943971403	
Pyrococcus_abyssi_GE2	aa_L	0.10441848024623898	0.1139183673303295	
Pyrococcus_abyssi_GE2	aa_M	0.02430255550365367	0.026025407998360603	
Pyrococcus_abyssi_GE2	aa_N	0.03247809270770128	0.03768967880790586	
Pyrococcus_abyssi_GE2	aa_P	0.04006949086999064	0.029238640736768743	
Pyrococcus_abyssi_GE2	aa_Q	0.016085804494650375	0.017444457736688075	
Pyrococcus_abyssi_GE2	aa_R	0.0587783627831165	0.05507715915444763	
Pyrococcus_abyssi_GE2	aa_S	0.048895104348043436	0.06479709637895266	
Pyrococcus_abyssi_GE2	aa_T	0.040914891202330224	0.04670730350589601	
Pyrococcus_abyssi_GE2	aa_V	0.08188440751087157	0.08168153393137746	
Pyrococcus_abyssi_GE2	aa_W	0.011535182632981731	0.01528014743667484	
Pyrococcus_abyssi_GE2	aa_Y	0.03755706128290169	0.041146727602503944	
Pyrococcus_abyssi_GE2	gene_length	862.2214833759591	522.975	
Pyrococcus_endeavori_ES4	gc	42.05026215931436	39.90755834652422	41.26984126984127
Pyrococcus_endeavori_ES4	aromaticity	0.09143434219033021	0.10229137774808801	0.024096385542168676
Pyrococcus_endeavori_ES4	instability	34.67072456188173	36.40866147407675	52.60722891566264
Pyrococcus_endeavori_ES4	flexibility	0.9991107013337526	0.9951319179064525	1.0133573037323038
Pyrococcus_endeavori_ES4	hydropathy	-0.05993770238995837	0.1120965820185544	-0.8530120481927711
Pyrococcus_endeavori_ES4	aa_A	0.06652302582173958	0.053594579938512674	0.0963855421686747
Pyrococcus_endeavori_ES4	aa_C	0.006115648730756015	0.007528644878771323	0.0
Pyrococcus_endeavori_ES4	aa_D	0.044158605636556165	0.03242959261582401	0.04819277108433735
Pyrococcus_endeavori_ES4	aa_E	0.09080268508261592	0.08478278155385388	0.07228915662650602
Pyrococcus_endeavori_ES4	aa_F	0.04300114186743222	0.0473404157032127	0.024096385542168676
Pyrococcus_endeavori_ES4	aa_G	0.07116901351581474	0.06066116893172715	0.04819277108433735
Pyrococcus_endeavori_ES4	aa_H	0.015046683073408108	0.009882032097636712	0.012048192771084338
Pyrococcus_endeavori_ES4	aa_I	0.08867062633280423	0.08941940157197546	0.07228915662650602
Pyrococcus_endeavori_ES4	aa_K	0.08195803803309579	0.08008861769568734	0.08433734939759036
Pyrococcus_endeavori_ES4	aa_L	0.10101530353201653	0.11195759714903436	0.08433734939759036
Pyrococcus_endeavori_ES4	aa_M	0.024868752952219957	0.03346292470536278	0.024096385542168676
Pyrococcus_endeavori_ES4	aa_N	0.031811538232515216	0.03618545910682468	0.07228915662650602
Pyrococcus_endeavori_ES4	aa_P	0.04144779720899908	0.03281760418906798	0.04819277108433735
Pyrococcus_endeavori_ES4	aa_Q	0.01651261549591646	0.01554040291917015	0.012048192771084338
Pyrococcus_endeavori_ES4	aa_R	0.05777379008596099	0.055459640496366945	0.13253012048192772
Pyrococcus_endeavori_ES4	aa_S	0.04652703516371441	0.05645695283070154	0.08433734939759036
Pyrococcus_endeavori_ES4	aa_T	0.042323031347954974	0.04738047761317996	0.060240963855421686
Pyrococcus_endeavori_ES4	aa_V	0.08184146756358163	0.09006074395821502	0.024096385542168676
Pyrococcus_endeavori_ES4	aa_W	0.011574005830291292	0.014879515824609576	0.0
Pyrococcus_endeavori_ES4	aa_Y	0.0368591944926067	0.04007144622026574	0.0
Pyrococcus_endeavori_ES4	gene_length	882.5205784204671	450.5217391304348	252.0
Pyrococcus_EXT16	gc	45.01772763458028	41.9728307465715	43.18871283156997
Pyrococcus_EXT16	aromaticity	0.09249654407582768	0.09626073448453745	0.08145503314234356
Pyrococcus_EXT16	instability	34.6170503733761	37.42707013771502	53.61329011487474
Pyrococcus_EXT16	flexibility	0.9988286389038192	0.99569476414656	1.004398760319655
Pyrococcus_EXT16	hydropathy	-0.05923714565490515	0.0892874726250084	-0.21723594961240314
Pyrococcus_EXT16	aa_A	0.06627713962831593	0.05430687202217202	0.0640921666104932
Pyrococcus_EXT16	aa_C	0.006603626580270048	0.008923984959748821	0.0
Pyrococcus_EXT16	aa_D	0.04452809614826785	0.0359080332550448	0.02128623188405797
Pyrococcus_EXT16	aa_E	0.09083214425120846	0.09317055567582738	0.13127562914279295
Pyrococcus_EXT16	aa_F	0.043013833558331764	0.046557568968184485	0.06288268172115492
Pyrococcus_EXT16	aa_G	0.07071538271658508	0.060920697701079524	0.0754866026289181
Pyrococcus_EXT16	aa_H	0.01483170476828278	0.011261607713018535	0.015625
Pyrococcus_EXT16	aa_I	0.08419274480128403	0.08515105027007716	0.07383124087181216
Pyrococcus_EXT16	aa_K	0.0805233575550181	0.0778800561102069	0.06318461408830468
Pyrococcus_EXT16	aa_L	0.10457678973045183	0.12199709080703856	0.09156801202112122
Pyrococcus_EXT16	aa_M	0.024927581362795777	0.034137833231056035	0.05374747219413549
Pyrococcus_EXT16	aa_N	0.030682648159550692	0.03058206761676508	0.024607487922705312
Pyrococcus_EXT16	aa_P	0.040575532060454514	0.029032663710302307	0.034197351421188626
Pyrococcus_EXT16	aa_Q	0.017137253796751864	0.015814108739724983	0.011022286821705425
Pyrococcus_EXT16	aa_R	0.05923502217581663	0.06149831272604696	0.07368027468823728
Pyrococcus_EXT16	aa_S	0.04682607110580048	0.05546440073865375	0.07729468599033816
Pyrococcus_EXT16	aa_T	0.0418061603305354	0.04177118073471944	0.05827821312212111
Pyrococcus_EXT16	aa_V	0.08323220075278287	0.08591874950398028	0.04936769744972475
Pyrococcus_EXT16	aa_W	0.011924367998061375	0.01523524428709799	0.0
Pyrococcus_EXT16	aa_Y	0.03755834251943454	0.034467921229254975	0.01857235142118863
Pyrococcus_EXT16	gene_length	830.0404970087437	344.7368421052632	150.0
Pyrococcus_sp_32_3	gc	44.99259842130861	42.12377914771523	39.61214283984237
Pyrococcus_sp_32_3	aromaticity	0.09319332362435627	0.09563636602969139	0.07387882728440004
Pyrococcus_sp_32_3	instability	34.57982671247321	35.82773857651487	39.58843569771588
Pyrococcus_sp_32_3	flexibility	0.9987526508060868	0.9952564197248704	0.9980084962411082
Pyrococcus_sp_32_3	hydropathy	-0.060631589544468775	0.09511214551811525	0.012532925450882077
Pyrococcus_sp_32_3	aa_A	0.06598259282009128	0.05397733661256923	0.0316035816035816
Pyrococcus_sp_32_3	aa_C	0.006579338067540391	0.008998784604422312	0.006766917293233082
Pyrococcus_sp_32_3	aa_D	0.0446013821335205	0.03631942086664639	0.02433005590900328
Pyrococcus_sp_32_3	aa_E	0.09052860337260381	0.08999929463374907	0.10391347272152225
Pyrococcus_sp_32_3	aa_F	0.0434397902277974	0.04660689188712835	0.03965560583207642
Pyrococcus_sp_32_3	aa_G	0.07040659602025101	0.06051118663666784	0.03658987211618791
Pyrococcus_sp_32_3	aa_H	0.01492227119945984	0.012352404548094458	0.010796221322537112
Pyrococcus_sp_32_3	aa_I	0.08412053701136196	0.08247581186274375	0.09387404534463357
Pyrococcus_sp_32_3	aa_K	0.08029653861072274	0.07761517412245908	0.0792078234802693
Pyrococcus_sp_32_3	aa_L	0.10485146026270173	0.12343326101888473	0.10975811827205016
Pyrococcus_sp_32_3	aa_M	0.02491267832256152	0.03409351732801205	0.05845297633223329
Pyrococcus_sp_32_3	aa_N	0.0308426980716347	0.03120102709308626	0.03564060351986049
Pyrococcus_sp_32_3	aa_P	0.040665235901164075	0.03075702539401662	0.022925368978000557
Pyrococcus_sp_32_3	aa_Q	0.017245814475619545	0.01680117682507047	0.019202039790275086
Pyrococcus_sp_32_3	aa_R	0.059350381010256734	0.06070139681633218	0.07656736108748492
Pyrococcus_sp_32_3	aa_S	0.04681435497429145	0.0519301030197752	0.06854353077263294
Pyrococcus_sp_32_3	aa_T	0.041962445775878245	0.04513748230965055	0.054401526692548365
Pyrococcus_sp_32_3	aa_V	0.08272374834598419	0.08805923027812844	0.09354765747954602
Pyrococcus_sp_32_3	aa_W	0.011873048995987831	0.014858536119814449	0.0043859649122807015
Pyrococcus_sp_32_3	aa_Y	0.03788048440057105	0.034170938022748586	0.029837256540042916
Pyrococcus_sp_32_3	gene_length	838.5239398084815	362.26229508196724	131.0
Pyrococcus_sp_32_4	gc	44.99240272507233	42.04986492931645	38.645959264963146
Pyrococcus_sp_32_4	aromaticity	0.09322044750012812	0.09651777000704678	0.07981277981277982
Pyrococcus_sp_32_4	instability	34.58981181256949	36.08695230691576	37.20963022815964
Pyrococcus_sp_32_4	flexibility	0.9987661782791836	0.995326295043903	0.9915021519052051
