genome	cds	gc_content	aromaticity	instability	mean_flexibility	hydropathy	len_nu	type
GCA_035621495@Thermococcus_sp_SY098	LGNMEAEL_01863_gene_mRNA	0.7313520377892571	0.08695652173913043	48.489239130434775	0.9973808089500861	-0.34021739130434786	279	trg
Thermococcus_marinus_DSM_15227	IONHLECP_02278_gene_mRNA	0.968071879149008	0.12307692307692308	49.50615384615385	1.002705994897959	-0.6661538461538461	198	trg
Thermococcus_IRI_06c	HFHPCGBD_00146_gene_mRNA	0.8643183591923745	0.23333333333333334	56.48	0.972983426704015	1.0333333333333334	183	trg
Thermococcus_sp_AMTc71	PHBODLGA_00545_gene_mRNA	0.8101494945060975	0.061224489795918366	23.29591836734694	1.016763392857143	-0.3040816326530612	150	trg
Thermococcus_sp_IRI14c	FCCLJDJA_01813_gene_mRNA	0.9193684247131595	0.1477272727272727	21.96147727272727	0.9849317359855335	0.41590909090909095	267	trg
Thermococcus_sp_AMTc94	CJOMCJEF_00701_gene_mRNA	0.9069445016976659	0.11267605633802817	27.8394366197183	0.9800007160759041	0.6704225352112676	429	trg
Thermococcus_31_3	DHEHCHCB_00183_gene_mRNA	1.0606404659409268	0.1402439024390244	34.44274390243902	0.9830890168970814	0.4878048780487805	495	trg
Thermococcus_sp_AMTc72	NJBILLPB_02104_gene_mRNA	0.8961794299332945	0.1301775147928994	34.09236686390531	0.9927246345346651	-0.0594674556213018	1017	trg
Pyrococcus_sp_32_3	EDCHFHLE_00707_gene_mRNA	0.9822273388121343	0.12295081967213115	59.55409836065575	1.012547619047619	-0.8532786885245902	369	trg
Thermococcus_sp_E10P11	GNDPMMCP_01336_gene_mRNA	0.9984097424377237	0.06666666666666667	23.58074074074072	1.0001175424192665	-0.1274074074074074	813	trg
Thermococcus_sp_EXT09c	LICIGANA_00917_gene_mRNA	1.1259233768334327	0.0875	40.782499999999985	0.9986131790744467	-0.32625000000000004	243	trg
Thermococcus_sp_E15p33	EGODEMLK_00422_gene_mRNA	0.9646253980105925	0.09615384615384616	28.665384615384617	1.0119288482834996	-0.8288461538461539	159	trg
GCA_000009965@Thermococcus_kodakarensis_KOD1	DKCGPBOD_01152_gene_mRNA	0.9354141726886923	0.13924050632911392	33.33354430379746	0.9754818632150848	1.0246835443037976	477	trg
Thermococcus_sp_DS1	LBKKHDLG_00322_gene_mRNA	1.063505883817944	0.15261044176706828	28.9722891566265	0.9912503472222222	-0.11526104417670685	750	trg
Pyrococcus_sp_32_4	ANCILGIH_00001_gene_mRNA	0.7348541767092865	0.10344827586206896	31.30862068965517	0.9802896083667112	0.8301724137931035	351	trg
Thermococcus_AMTc11	GFJMONNO_01713_gene_mRNA	1.0014704876091436	0.09126984126984126	29.671825396825387	1.0001951303155008	-0.19563492063492066	759	trg
Thermococcus_sp_AMTc94	CJOMCJEF_01869_gene_mRNA	1.0787553900099247	0.061224489795918366	47.55918367346939	1.0074928571428572	-0.5183673469387755	150	trg
Thermococcus_stetteri_DSM_5262	ACBJCPJC_02103_gene_mRNA	0.9015636768487905	0.08187134502923976	33.784210526315775	0.9951563786008232	0.3152046783625731	516	trg
Thermococcus_marinus_DSM_15227	IONHLECP_02273_gene_mRNA	0.9994981425306536	0.06779661016949153	44.424322033898285	1.010838060731539	-0.6353107344632769	1065	trg
Thermococcus_sp_EXT09c	LICIGANA_01467_gene_mRNA	0.9163099822101872	0.09252669039145908	20.640213523131667	0.9911017594537815	0.2526690391459075	846	trg
GCA_001647085@Thermococcus_piezophilus_CDGS	DOACLEJL_01013_gene_mRNA	0.893267296137445	0.03278688524590164	58.31530054644808	1.0145132047071703	-0.4710382513661202	552	trg
Thermococcus_AMTc11	GFJMONNO_02213_gene_mRNA	0.8140323758505821	0.16666666666666669	9.500980392156865	0.9937037890424988	0.0029411764705881975	309	trg
Thermococcus_fumicolans_ST557	NDGJDIIF_01742_gene_mRNA	1.042529847452528	0.09523809523809523	34.53703703703703	0.9904280423280424	-0.026984126984126992	570	trg
Thermococcus_IRI_06c	HFHPCGBD_00084_gene_mRNA	0.6419664415392418	0.1111111111111111	16.423931623931622	0.9728208774250441	1.4478632478632478	354	trg
Thermococcus_sp_AMTc09	GBGCLOBO_02246_gene_mRNA	0.7283731548095819	0.175	41.6325	1.0060894777265745	-0.62	123	trg
GCA_002214465@Thermococcus_barossii_SHCK_94	OCJIHLOK_01846_gene_mRNA	1.0797725654461365	0.1111111111111111	28.754761904761885	0.9767763532763534	1.0587301587301587	381	trg
GCA_008152015@Thermococcus_aciditolerans_SY113	AJGPKGBP_02005_gene_mRNA	1.1266435509385975	0.08680555555555555	52.494444444444426	0.990404847243557	0.5003472222222222	867	trg
Thermococcus_sp_AMTc79	EFDKJKPG_00025_gene_mRNA	1.0015619356555714	0.07526881720430108	36.19999999999999	0.9960432256235828	-0.03978494623655916	282	trg
GCA_000009965@Thermococcus_kodakarensis_KOD1	DKCGPBOD_01410_gene_mRNA	1.074404712476368	0.12529002320185614	23.400928074245947	0.9965300722184609	-0.2700696055684455	1296	trg
GCA_001647085@Thermococcus_piezophilus_CDGS	DOACLEJL_00862_gene_mRNA	0.8535855594282393	0.13513513513513514	18.78182432432432	0.9803327338129497	0.5837837837837837	447	trg
Thermococcus_sp_unknown	JGEJLDGG_00568_gene_mRNA	1.075303429970063	0.06349206349206349	57.16349206349206	0.9912837301587302	0.11269841269841271	192	trg
Thermococcus_stetteri_DSM_5262	ACBJCPJC_01789_gene_mRNA	0.9947402507212598	0.11111111111111112	25.71111111111112	0.9736309523809523	1.4577777777777776	138	trg
Pyrococcus_31_3	OPFPOKDM_01474_gene_mRNA	1.0762628652284294	0.09722222222222221	54.86805555555555	0.9963480725623582	-0.33472222222222225	219	trg
Thermococcus_sp_AMTc09	GBGCLOBO_00735_gene_mRNA	1.0485336215236603	0.045454545454545456	43.04772727272727	1.020780612244898	-0.8590909090909092	135	trg
GCA_000007305@Pyrococcus_furiosus_DSM_3638	BCEBDJIJ_01805_gene_mRNA	0.9387221463544246	0.11194029850746268	41.34104477611938	1.0058905714285715	-0.2902985074626866	405	trg
Pyrococcus_EXT16	KGGIBHBC_01973_gene_mRNA	0.9821552810163645	0.1111111111111111	35.07407407407407	0.9894494708994709	-0.48333333333333334	165	trg
GCA_002214365@Thermococcus_celer_Vu_13	GLFGKKCP_01651_gene_mRNA	0.9815383722444351	0.0547945205479452	48.34657534246574	1.0043204985119047	-0.2945205479452055	222	trg
Thermococcus_29_3	ONHDGIGB_00448_gene_mRNA	0.8556353482936898	0.03745318352059925	44.15280898876402	1.0024558416389813	-0.3471910112359551	804	trg
Thermococcus_sp_9_3	JNEHKGLE_00453_gene_mRNA	0.9174066490825802	0.11483253588516747	34.8885167464115	0.9936639285714286	-0.015789473684210548	630	trg
Thermococcus_marinus_DSM_15227	IONHLECP_00512_gene_mRNA	0.873186347737767	0.15384615384615385	39.00705128205127	0.9737345319080014	1.0083333333333333	471	trg
GCA_028471785@Thermococcus_kodakarensis_TS900	IBPOIFOJ_00328_gene_mRNA	0.9296852261388097	0.12534818941504178	30.308384401114203	0.9926590476190477	0.033147632311977704	1080	trg
Thermococcus_sp_IRI29c	LAMLPHDI_02249_gene_mRNA	0.8652110221691277	0.07086614173228346	28.601220472440943	1.0071585519922255	-0.31417322834645667	765	trg
GCA_006274605@Thermococcus_indicus_IOH1	PBPJMCNB_01348_gene_mRNA	1.0664970503025426	0.13043478260869565	42.00652173913043	0.9934277408637874	-0.06811594202898552	417	trg
Thermococcus_profundus_DSM_9503	PFONPCID_01020_gene_mRNA	0.9311520503415608	0.17647058823529413	35.3220588235294	0.9990839438339438	-0.7098039215686275	615	trg
GCA_002214545@Thermococcus_thioreducens_OGL_20P	IAOIMLBH_00954_gene_mRNA	1.0862749428188343	0.180327868852459	32.375409836065565	0.9785929487179488	1.0999999999999999	186	trg
GCA_001433455@Thermococcus_barophilus_CH5	LPGJLMGN_00819_gene_mRNA	0.9033729686738409	0.08582089552238806	42.29705223880595	1.0041799043941904	-0.18656716417910452	807	trg
Thermococcus_sp_33_3	EEHIGLKK_01452_gene_mRNA	0.8943231950454977	0.08571428571428572	33.587142857142844	1.0167915690866511	-1.0557142857142858	213	trg
GCA_035621495@Thermococcus_sp_SY098	LGNMEAEL_01363_gene_mRNA	0.8746807404269099	0.09967845659163987	28.84131832797427	0.9994540511147363	0.004019292604501595	1869	trg
GCA_002214545@Thermococcus_thioreducens_OGL_20P	IAOIMLBH_02219_gene_mRNA	0.9443120270112935	0.13043478260869565	17.971014492753625	0.9954795634920636	-0.336231884057971	210	trg
Thermococcus_sp_IRI10c	BICEADNH_02088_gene_mRNA	0.9394966021873116	0.10830324909747292	35.94981949458483	0.9979743692253021	0.04007220216606497	834	trg
Thermococcus_barophilus_CH1	FOFBPMIL_02022_gene_mRNA	0.7810760025167603	0.10112359550561797	43.86853932584269	0.9827705357142857	0.3191011235955056	270	trg
Thermococcus_sp_TPV	BEODAGIL_00525_gene_mRNA	0.9969716341830326	0.09913793103448276	34.379784482758616	0.9844538757206919	0.6797413793103447	699	trg
Thermococcus_barophilus_CH1	FOFBPMIL_01709_gene_mRNA	1.0836271813572447	0.13157894736842105	37.66149122807016	0.9720268707482993	1.0140350877192983	345	trg
GCA_002214465@Thermococcus_barossii_SHCK_94	OCJIHLOK_01121_gene_mRNA	0.7900558112605887	0.03773584905660377	59.63018867924529	0.9929320887445887	-0.330188679245283	162	trg
GCA_000009965@Thermococcus_kodakarensis_KOD1	DKCGPBOD_00841_gene_mRNA	0.9002417762468028	0.0967741935483871	33.83881720430107	1.0068096655328798	-0.31182795698924737	282	trg
GCA_023746595@Thermococcus_argininiproducens_IOH2	DHDBELCC_01837_gene_mRNA	0.8494062713329215	0.15816326530612243	23.94494897959183	0.9743155716832188	1.1255102040816327	591	trg
GCA_000009965@Thermococcus_kodakarensis_KOD1	DKCGPBOD_00329_gene_mRNA	0.929567834109388	0.12534818941504178	30.308384401114203	0.9926590476190477	0.033147632311977704	1080	trg
Thermococcus_alcaliphilus_DSM_10322	HKFOCBLP_00227_gene_mRNA	0.8742197470521035	0.15827338129496404	62.45834532374101	1.0039333333333333	-0.5381294964028778	420	trg
Thermococcus_sp_E15p33	EGODEMLK_02310_gene_mRNA	0.860480701919958	0.12280701754385964	61.26491228070176	1.0036882440476191	-0.612280701754386	174	trg
Thermococcus_sp_IRI29c	LAMLPHDI_00824_gene_mRNA	0.8903320562589875	0.075	44.0225	1.0099602615694165	-0.6975	243	trg
Thermococcus_sp_E10P11	GNDPMMCP_01202_gene_mRNA	1.0001643105222404	0.1388888888888889	69.75833333333334	0.9949497354497354	-0.8666666666666667	111	trg
Thermococcus_sp_33_3	EEHIGLKK_00227_gene_mRNA	0.9876504741664787	0.04477611940298507	31.16268656716418	0.9954870689655173	-0.191044776119403	204	trg
Thermococcus_E15P35	PDKJIDNC_00071_gene_mRNA	1.067678299042399	0.11184210526315788	28.098026315789458	1.0065478687978688	-0.30460526315789477	459	trg
Thermococcus_sp_AMTc79	EFDKJKPG_02027_gene_mRNA	0.9424871245157135	0.12605042016806722	34.344621848739486	0.9826174242424243	1.0336134453781514	360	trg
GCA_001647085@Thermococcus_piezophilus_CDGS	DOACLEJL_02004_gene_mRNA	0.805692071025931	0.13861386138613863	11.099009900990103	0.9939189958592133	0.0029702970297029664	306	trg
Thermococcus_barophilus_423_3_23	KLPMFDKH_01513_gene_mRNA	0.9273843607939307	0.112	19.658799999999978	1.000638757162616	-0.19080000000000003	753	trg
Thermococcus_sp_33_3	EEHIGLKK_01373_gene_mRNA	1.018491903567682	0.12612612612612611	27.711261261261246	0.9775613123183546	1.1927927927927928	669	trg
GCA_000246985@Thermococcus_litoralis_DSM_5473	DKLHHBAG_00128_gene_mRNA	0.7842230459329523	0.1111111111111111	38.522222222222226	1.0032634164777023	-0.1916666666666667	219	trg
Thermococcus_fumicolans_ST557	NDGJDIIF_02247_gene_mRNA	0.9056319886961356	0.017857142857142856	45.408928571428554	1.0025048125633231	0.3053571428571429	171	trg
GCA_002197185@Thermococcus_sp_5_4	GMODMALF_00926_gene_mRNA	0.9577554892924912	0.09174311926605505	41.29633027522935	0.9963404761904762	-0.15688073394495414	330	trg
GCA_001484685@Thermococcus_sp_2319x1	FDFCGALF_01515_gene_mRNA	1.1716589692058512	0.1111111111111111	27.702777777777776	0.9896022927689594	-0.19444444444444448	111	trg
Thermococcus_sp_IRI_33c	KNECDIJF_00468_gene_mRNA	1.00338313636089	0.07446808510638298	35.613829787234025	0.9965781512605043	-0.21382978723404256	285	trg
Thermococcus_E15P35	PDKJIDNC_01076_gene_mRNA	0.7864938842247811	0.11891891891891893	45.022756756756756	1.0015518127705627	-0.8632432432432433	558	trg
Thermococcus_sp_IRI_33c	KNECDIJF_01701_gene_mRNA	1.0234185812872214	0.06153846153846154	31.38923076923077	0.9955165816326531	-0.22	198	trg
GCA_000018365@Thermococcus_onnurineus_NA1	NLJLOJEE_01610_gene_mRNA	1.0368269901866691	0.06956521739130435	20.072173913043475	0.9997137241689129	0.13652173913043475	348	trg
GCA_000517445@Thermococcus_paralvinellae_ES1	NEIFGDLC_01606_gene_mRNA	0.8999221647357918	0.15555555555555556	8.778888888888888	0.9744398883009995	0.9077777777777778	273	trg
GCA_002214385@Thermococcus_gorgonarius_W_12	LBEMKAPA_01764_gene_mRNA	1.0121314661032315	0.08333333333333333	36.97129629629629	1.00486531986532	-0.4046296296296297	327	trg
Thermococcus_sp_IRI10c	BICEADNH_00091_gene_mRNA	1.040461024456154	0.09602649006622517	35.760927152317876	0.9942547537786447	0.023178807947019833	909	trg
Thermococcus_IRI_06c	HFHPCGBD_02294_gene_mRNA	1.030227745382175	0.11705685618729098	35.50739130434784	0.9976652298850576	-0.10903010033444817	900	trg
GCA_002214385@Thermococcus_gorgonarius_W_12	LBEMKAPA_00035_gene_mRNA	0.7220200189927205	0.14130434782608697	38.37862318840582	0.9859642857142856	0.4452898550724637	831	trg
Thermococcus_sp_AMTc09	GBGCLOBO_01004_gene_mRNA	0.9381832980755278	0.11555555555555556	34.47244444444446	0.9947700066137566	0.03155555555555553	678	trg
Thermococcus_prieuri_Col3	EJGDLNBA_01884_gene_mRNA	0.9606133064457555	0.13157894736842105	21.547368421052628	0.9803969622331692	0.23947368421052626	117	trg
Thermococcus_barophilus_DT4	GHPKADDI_00508_gene_mRNA	1.304041958125048	0.0746268656716418	41.58258706467663	0.9998348214285714	-0.11890547263681593	606	trg
GCA_000007305@Pyrococcus_furiosus_DSM_3638	BCEBDJIJ_01133_gene_mRNA	0.8633363840936136	0.15492957746478872	27.076056338028163	0.974186806301468	0.995774647887324	429	trg
Pyrococcus_abyssi_GE2	GNCEECAB_01399_gene_mRNA	1.027942934362648	0.11422845691382766	24.999038076152303	1.0023092322643343	-0.2713426853707415	1500	trg
GCA_000007305@Pyrococcus_furiosus_DSM_3638	BCEBDJIJ_00449_gene_mRNA	0.863658494487828	0.1347517730496454	32.060283687943254	0.9860129870129871	-0.039007092198581596	426	trg
Thermococcus_IRI15c	LFPLOHAD_00581_gene_mRNA	0.7272999380789679	0.09937888198757763	44.91180124223601	1.001953085839599	-0.26521739130434785	486	trg
Thermococcus_coalescens_TS1	AFABOCMA_01390_gene_mRNA	1.0141208280537113	0.16556291390728478	25.96364238410595	0.9757195674044267	0.8947019867549668	456	trg
Thermococcus_marinus_DSM_15227	IONHLECP_02121_gene_mRNA	0.8978285440242461	0.10052910052910052	22.453968253968245	1.0019635582010582	-0.364021164021164	570	trg
Thermococcus_sp_unknown	JGEJLDGG_01475_gene_mRNA	0.9783216293758887	0.13978494623655915	28.520430107526877	0.9844695294784581	0.7150537634408602	282	trg
Thermococcus_sp_AMTc102	FHCEGPOA_02135_gene_mRNA	0.9967785256147693	0.12612612612612611	29.733333333333324	0.9766692935390119	1.185135135135135	669	trg
GCA_028471865@Thermococcus_kodakarensis_TS901	KNEHCMDO_01787_gene_mRNA	0.9134476296059783	0.125	37.78382352941177	0.998238185768604	-0.051470588235294136	819	trg
GCA_028471785@Thermococcus_kodakarensis_TS900	IBPOIFOJ_01380_gene_mRNA	1.0357235941068967	0.058823529411764705	31.168627450980388	0.9952675736961452	-0.24901960784313723	156	trg
GCA_002214385@Thermococcus_gorgonarius_W_12	LBEMKAPA_00546_gene_mRNA	0.9766589953654394	0.11316397228637413	41.35889145496535	0.996970013477089	0.04180138568129329	1302	trg
Thermococcus_atlanticus_DSM_15226	OBEJPNEJ_00086_gene_mRNA	0.9183042866720139	0.09523809523809523	24.996825396825383	0.9963425264550265	0.03174603174603173	570	trg
GCA_904067545@Thermococcus_camini_IRI35c	BFHCEGCA_00516_gene_mRNA	0.9500892715663289	0.11458333333333334	34.43100694444444	0.9954728195937873	0.06388888888888887	867	trg
Thermococcus_IRI_06c	HFHPCGBD_02271_gene_mRNA	0.9056947212150991	0.15555555555555556	20.759999999999998	0.9753531746031747	0.8977777777777778	273	trg
Thermococcus_coalescens_TS1	AFABOCMA_00304_gene_mRNA	0.8922770360707695	0.11261261261261261	22.532882882882873	0.9967793986139057	-0.27882882882882887	669	trg
GCA_000151105@Thermococcus_barophilus_MP	MLLJDAHJ_00590_gene_mRNA	0.9777763567543826	0.08571428571428572	25.682857142857138	0.982474358974359	0.8514285714285714	108	trg
Thermococcus_sp_AMTc102	FHCEGPOA_01300_gene_mRNA	0.8962968194036031	0.13580246913580246	18.959259259259262	1.0051554232804234	-0.44074074074074077	246	trg
GCA_904067545@Thermococcus_camini_IRI35c	BFHCEGCA_01102_gene_mRNA	0.8843020917316233	0.058823529411764705	49.395588235294106	1.0099414850686037	-0.7999999999999999	207	trg
Thermococcus_coalescens_TS1	AFABOCMA_00477_gene_mRNA	0.9348841942176573	0.08974358974358974	26.451923076923066	0.9836224489795918	0.8538461538461538	471	trg
GCA_000009965@Thermococcus_kodakarensis_KOD1	DKCGPBOD_01354_gene_mRNA	0.9755584465915617	0.14705882352941177	28.526470588235295	0.9824334140435835	0.8235294117647058	207	trg
Thermococcus_15_2	OFPOBCOD_00954_gene_mRNA	0.8652655708874551	0.11353711790393012	19.883406113537113	0.9853316017316017	0.6572052401746725	690	trg
Thermococcus_sp_TPV	BEODAGIL_02076_gene_mRNA	1.0416788823526753	0.12162162162162163	30.18783783783782	0.9774404202995753	1.2148648648648648	669	trg
Thermococcus_stetteri_DSM_5262	ACBJCPJC_00820_gene_mRNA	0.9219638708758469	0.02857142857142857	38.14285714285713	1.0067451209992193	-0.09000000000000002	213	trg
GCA_902813195@Thermococcus_sp_2319x1_Essen	HPMEPLIM_02062_gene_mRNA	1.0477938233879196	0.09523809523809523	17.530952380952378	0.9960768398268398	-0.23095238095238094	129	trg
Pyrococcus_sp_32_4	ANCILGIH_00557_gene_mRNA	0.69883546213659	0.14705882352941177	37.494117647058815	1.0176528571428571	-0.7941176470588235	105	trg
GCA_001433455@Thermococcus_barophilus_CH5	LPGJLMGN_01371_gene_mRNA	1.0357689414598106	0.16853932584269662	29.09325842696628	0.9790372023809525	0.9831460674157303	270	trg
Thermococcus_barophilus_CH1	FOFBPMIL_01025_gene_mRNA	0.9176277512085016	0.11855670103092783	46.60211340206184	0.9936966537966538	-0.02268041237113404	585	trg
GCA_900012635@Thermococcus_chitonophagus_isolate_1	PPKIDKBL_01994_gene_mRNA	0.9194996025764348	0.09489051094890512	24.21751824817517	1.0003284970238095	0.033576642335766425	414	trg
Thermococcus_sp_IRI_05c	OKIJBLPE_02232_gene_mRNA	0.8999922865160116	0.1111111111111111	51.38444444444445	1.0159083994708995	-0.7111111111111111	138	trg
Thermococcus_fumicolans_ST557	NDGJDIIF_01796_gene_mRNA	0.9553186438244037	0.05714285714285714	65.72857142857143	1.007816549570648	-0.41571428571428576	213	trg
Thermococcus_sp_23_4	DIIPPFNO_00395_gene_mRNA	0.9157886757341088	0.13733905579399142	25.78412017167382	0.9819655080782314	0.7746781115879828	702	trg
Thermococcus_sp_9_3	JNEHKGLE_01515_gene_mRNA	0.9760764749344343	0.1076923076923077	60.25076923076924	0.9943934948979593	-0.06461538461538466	198	trg
GCA_002214505@Thermococcus_siculi_RG_20	NEPLOJCO_02018_gene_mRNA	0.9789336736738675	0.10504201680672269	53.21386554621847	0.9958859430234976	-0.11638655462184877	717	trg
Thermococcus_marinus_DSM_15227	IONHLECP_00816_gene_mRNA	0.7301349481982299	0.1298076923076923	29.11447115384614	1.001537628619287	-0.39903846153846156	627	trg
GCA_028471865@Thermococcus_kodakarensis_TS901	KNEHCMDO_01516_gene_mRNA	0.9702485486984087	0.1388888888888889	109.4388888888889	1.011115520282187	-0.9611111111111111	111	trg
GCA_002214505@Thermococcus_siculi_RG_20	NEPLOJCO_00610_gene_mRNA	0.9711812844187371	0.17142857142857143	27.761257142857136	0.9901911216293747	0.09714285714285713	528	trg
GCA_001647085@Thermococcus_piezophilus_CDGS	DOACLEJL_00647_gene_mRNA	1.03631609770584	0.02247191011235955	27.82134831460674	0.993300744047619	0.5775280898876405	270	trg
GCA_000246985@Thermococcus_litoralis_DSM_5473	DKLHHBAG_01151_gene_mRNA	0.8703286168546448	0.15492957746478875	46.045211267605616	0.985490975422427	0.3591549295774648	216	trg
Thermococcus_sp_AMTc102	FHCEGPOA_01370_gene_mRNA	0.9336425202120866	0.0	16.493548387096777	0.9797851731601732	1.6387096774193548	96	trg
Thermococcus_AMTc85	HGJLAOHP_01189_gene_mRNA	0.9053860547743567	0.09523809523809523	30.932653061224475	0.9989842995169083	-0.19523809523809527	444	trg
GCA_002214585@Thermococcus_profundus_DT_5432	INOBBFIB_01421_gene_mRNA	0.9795362105049648	0.09195402298850575	42.4028735632184	1.0033010822510824	-0.253448275862069	525	trg
Thermococcus_sp_unknown	JGEJLDGG_01543_gene_mRNA	1.0070432791302104	0.1111111111111111	22.423809523809513	0.9772676027676027	0.9412698412698413	381	trg
GCA_000009965@Thermococcus_kodakarensis_KOD1	DKCGPBOD_01929_gene_mRNA	1.089270821782133	0.13392857142857142	26.388392857142854	0.9797090846047156	1.0982142857142858	339	trg
Thermococcus_sp_E10P8	GKAADPKM_00894_gene_mRNA	1.0337493457098585	0.0967741935483871	30.515322580645147	0.9973958592132506	-0.14435483870967744	375	trg
GCA_000195935@Pyrococcus_abyssi_GE5	FKEJDOMN_01339_gene_mRNA	0.8577509592318786	0.10869565217391304	19.98597826086957	0.9927835628227194	0.38804347826086955	279	trg
Thermococcus_sp_AMTc102	FHCEGPOA_00819_gene_mRNA	1.0002725150466054	0.0752212389380531	22.617256637168136	0.9964428900592495	0.0823008849557522	681	trg
Thermococcus_sp_DS1	LBKKHDLG_01035_gene_mRNA	0.7737145980157001	0.09316770186335403	37.72049689440992	1.0023478226817044	-0.28260869565217395	486	trg
Thermococcus_sp_IRI25c	AAAKJNHH_00517_gene_mRNA	0.9736850484247848	0.0893854748603352	34.043631284916195	1.0052245098039216	-0.5050279329608939	540	trg
GCA_000009965@Thermococcus_kodakarensis_KOD1	DKCGPBOD_00076_gene_mRNA	0.8846921455661761	0.1020408163265306	25.622448979591848	0.9683148809523809	1.1040816326530614	150	trg
GCA_000009965@Thermococcus_kodakarensis_KOD1	DKCGPBOD_01927_gene_mRNA	0.9400470470933798	0.12077294685990338	32.42173913043477	0.9926256012506013	-0.040096618357487936	624	trg
Pyrococcus_sp_GE_23	AEBFKIOA_00605_gene_mRNA	0.9937974448106597	0.125	7.4406250000000025	1.003781573498965	0.06249999999999997	99	trg
Thermococcus_sp_IRI27c2	HILMJHED_01366_gene_mRNA	0.970852104139528	0.13089005235602094	15.87591623036649	0.9925387231815803	0.03403141361256543	576	trg
Thermococcus_sp_IRI27c2	HILMJHED_01191_gene_mRNA	1.0038366256154019	0.13075060532687652	31.147215496368034	0.9930195662423386	0.1542372881355932	1242	trg
GCA_002214485@Thermococcus_pacificus_P4	HGDGAMDH_00495_gene_mRNA	1.0451989177332806	0.10251450676982592	37.707388781431334	0.9826768138357705	0.8102514506769826	1554	trg
GCA_904067545@Thermococcus_camini_IRI35c	BFHCEGCA_01594_gene_mRNA	0.9698466835528193	0.07446808510638298	38.41595744680849	0.9997970588235295	-0.4021276595744681	285	trg
Thermococcus_sp_unknown	JGEJLDGG_02084_gene_mRNA	0.8239701451930938	0.1044776119402985	47.401492537313416	1.0055640394088672	-0.03432835820895524	204	trg
Thermococcus_sp_26_2	OCMEBCEN_02129_gene_mRNA	0.8998872780265175	0.05357142857142857	54.241071428571416	1.0117596251266465	-0.16071428571428573	171	trg
Thermococcus_sp_CIR_10a	GHGJAMGE_02123_gene_mRNA	1.0388695458755675	0.0849056603773585	49.93584905660378	1.0086647029945999	-0.530188679245283	321	trg
GCA_900198835@Thermococcus_henrietii_EXT12c	LHBEBFMA_00065_gene_mRNA	0.9799032158454942	0.14917127071823205	43.08127071823204	0.995169988925803	-0.40552486187845305	546	trg
GCA_002214565@Thermococcus_radiotolerans_EJ2	ABFJCCAC_01133_gene_mRNA	0.8993181697887144	0.03636363636363636	26.26363636363637	1.0103493788819875	-0.21454545454545457	168	trg
GCA_001647085@Thermococcus_piezophilus_CDGS	DOACLEJL_00370_gene_mRNA	1.0843272455890653	0.10126582278481013	56.648101265822774	0.9999840136054422	-0.929113924050633	240	trg
Thermococcus_sp_unknown	JGEJLDGG_01326_gene_mRNA	0.8458630717561952	0.22857142857142856	28.108571428571427	0.962790750915751	0.8914285714285715	108	trg
Thermococcus_sp_TPV	BEODAGIL_01067_gene_mRNA	1.0068487525402638	0.15841584158415842	25.336633663366342	0.975179347826087	1.0821782178217823	306	trg
Thermococcus_sp_IRI25c	AAAKJNHH_01625_gene_mRNA	1.0208970026572604	0.1076923076923077	44.326230769230754	0.9774800275482094	0.9584615384615384	393	trg
GCA_002214385@Thermococcus_gorgonarius_W_12	LBEMKAPA_00341_gene_mRNA	1.0922442624609459	0.09251101321585903	44.74493392070484	0.9886787898645697	0.3330396475770925	684	trg
Thermococcus_29_3	ONHDGIGB_02087_gene_mRNA	0.9665343449639996	0.041666666666666664	40.11527777777777	1.0061617535903251	0.011111111111111073	219	trg
Thermococcus_sp_IRI_33c	KNECDIJF_01512_gene_mRNA	1.0100280577937437	0.029411764705882353	-7.538235294117648	0.995487142857143	0.07941176470588236	105	trg
GCA_000018365@Thermococcus_onnurineus_NA1	NLJLOJEE_01663_gene_mRNA	0.8082554886246993	0.05555555555555555	0.06111111111111129	1.0096847442680776	-0.3861111111111111	111	trg
Thermococcus_29_3	ONHDGIGB_00094_gene_mRNA	0.9265865429202893	0.0660377358490566	23.78018867924528	0.9947961462935689	0.23679245283018865	321	trg
GCA_001484685@Thermococcus_sp_2319x1	FDFCGALF_00502_gene_mRNA	0.9342970228581141	0.11494252873563218	31.854022988505733	0.9778263125763126	1.0816091954022988	264	trg
GCA_002214485@Thermococcus_pacificus_P4	HGDGAMDH_01321_gene_mRNA	0.983269992074169	0.07142857142857142	43.54523809523806	1.0036849206349208	-0.12976190476190477	255	trg
Thermococcus_sp_26_2	OCMEBCEN_01768_gene_mRNA	0.8856184522649976	0.09375	-2.0124999999999993	0.9896242236024845	0.375	99	trg
Thermococcus_sp_EXT09c	LICIGANA_00085_gene_mRNA	0.8106648313200715	0.11026615969581749	25.891292775665388	0.9766401387326584	0.9866920152091255	792	trg
GCA_008152015@Thermococcus_aciditolerans_SY113	AJGPKGBP_01507_gene_mRNA	0.7707603120472841	0.11965811965811966	40.108547008546985	1.0140664682539684	-0.9512820512820512	354	trg
Thermococcus_barophilus_423_3_23	KLPMFDKH_01293_gene_mRNA	0.892921503943521	0.07142857142857142	43.42619047619048	1.0184787157287156	-0.6333333333333334	129	trg
GCA_904067545@Thermococcus_camini_IRI35c	BFHCEGCA_00679_gene_mRNA	0.7432961036500536	0.07407407407407407	40.14629629629629	0.9977809523809524	0.04999999999999996	165	trg
